N,nominal_load,actual_load,P,generator,corr,condition,cue_noise,cost_int_mean,cost_int_sem,n_trials,cost_cum_mean,cost_cum_sem,initial_overlap_mean,initial_overlap_sem,final_overlap_mean,final_overlap_sem,retrieval_error_mean,retrieval_error_sem,success_mean,success_sem,iterations_mean,iterations_sem,pearson_cost_error,spearman_cost_error,pearson_cost_failure,spearman_cost_failure
256,0.2,0.19921875,51,latent,0.25,uncorrelated,0.15,1.0000312692882178,6.867304615908359e-07,600,1.0015619245528546,3.426111442273636e-05,0.6990104166666666,0.0018280445009165396,0.5714973958333334,0.009401005582753268,0.4285026041666667,0.009401005582753268,0.14666666666666667,0.014454785619467597,19.128333333333334,0.2922820917939618,-0.1672496500527108,-0.23157607095748173,0.10881048879374067,0.10909799611254782
256,0.2,0.19921875,51,latent,0.25,uncorrelated,0.2,1.0000310123019562,6.928108420638417e-07,600,1.0015490888157388,3.455782546274202e-05,0.6016015625,0.002130552437548895,0.5369661458333334,0.008926187758780183,0.46303385416666665,0.008926187758780183,0.09333333333333334,0.011885810497775012,19.246666666666666,0.27687486718622834,-0.16834700442668496,-0.2260205452027772,0.09678323365723533,0.12498745748018704
256,0.2,0.19921875,51,latent,0.35,correlated,0.05,1.0004657166770603,9.731820437878043e-06,600,1.022962008012626,0.0004731152475530024,0.9004036458333333,0.001122164492990229,0.34930989583333333,0.0022919165738957297,0.6506901041666666,0.0022919165738957297,0.0,0.0,3.2483333333333335,0.018424169161042708,-0.8333563805975092,-0.8627774162218543,nan,nan
256,0.2,0.19921875,51,latent,0.35,correlated,0.1,1.0004757545640237,1.0573343475963858e-05,600,1.0234412841398206,0.0005136853633253248,0.79859375,0.0015693843538484575,0.34811197916666664,0.0024135027066673033,0.6518880208333333,0.0024135027066673033,0.0,0.0,3.265,0.01937138140046472,-0.8458076391795276,-0.8814567787860225,nan,nan
256,0.2,0.19921875,51,latent,0.35,correlated,0.15,1.0004666628830496,9.717945169028486e-06,600,1.023008388288202,0.0004726986091877037,0.701875,0.0018481428397279904,0.3487890625,0.002248766029146573,0.6512109375,0.0022487660291465733,0.0,0.0,3.3133333333333335,0.020367610252403315,-0.8408575710221513,-0.8647394710867147,nan,nan
256,0.2,0.19921875,51,latent,0.35,correlated,0.2,1.0004719790057175,1.0330671490561091e-05,600,1.0232601418444973,0.0005019448657351977,0.6018098958333333,0.0020489375715372275,0.3486197916666667,0.002369006115711189,0.6513802083333333,0.002369006115711189,0.0,0.0,3.3066666666666666,0.02067135136377398,-0.8495913446280584,-0.8762957462680284,nan,nan
256,0.2,0.19921875,51,latent,0.35,uncorrelated,0.05,1.0000306640982732,6.756922316730744e-07,600,1.0015317217410378,3.3714456452830864e-05,0.9001822916666666,0.0010823429620458321,0.6880989583333333,0.00995059054650128,0.31190104166666666,0.00995059054650128,0.325,0.01913727755770225,16.265,0.36132163647654414,0.022274711529113384,0.08004706666182895,0.21789785729180808,0.234217574757546
256,0.2,0.19921875,51,latent,0.35,uncorrelated,0.1,1.0000297543663539,6.430789482679066e-07,600,1.0014863336576505,3.2088782674914864e-05,0.8018489583333334,0.0015252539235368293,0.6461328125,0.009882021322129687,0.3538671875,0.009882021322129687,0.25333333333333335,0.01777035645506751,17.0,0.3401610146089147,-0.02820858672075341,-0.03194090821912991,0.16985067552921065,0.18841490508428035
256,0.2,0.19921875,51,latent,0.35,uncorrelated,0.15,1.0000295420777408,6.276403465524809e-07,600,1.0014757489129271,3.131903669621412e-05,0.7030989583333334,0.0017915619059773638,0.576328125,0.009547568643190073,0.423671875,0.009547568643190073,0.145,0.014386450219443554,18.581666666666667,0.3002688386105842,-0.15432298863740163,-0.18875917771431747,0.07985534466024478,0.1054212254100443
256,0.2,0.19921875,51,latent,0.35,uncorrelated,0.2,1.000030140715814,6.670882187488792e-07,600,1.0015056000092826,3.32813807233888e-05,0.5961848958333333,0.0020516014050562612,0.5011979166666667,0.008547501224461278,0.4988020833333333,0.008547501224461278,0.06166666666666667,0.009828571420868177,19.663333333333334,0.2646487016073846,-0.20718040679244193,-0.30956690169210715,0.036411370152833494,0.03012176091111763
256,0.2,0.19921875,51,latent,0.45,correlated,0.05,1.0022202585362765,4.305598446108414e-05,600,1.1045974406441534,0.0019131156974713495,0.8998958333333333,0.0010603905504544713,0.44494791666666667,0.0023203263598249686,0.5550520833333333,0.0023203263598249686,0.0,0.0,2.34,0.019498441071769585,-0.9111060347230961,-0.9321174962983574,nan,nan
256,0.2,0.19921875,51,latent,0.45,correlated,0.1,1.0023240346149145,4.329415666853259e-05,600,1.109291047525337,0.0019177703460454545,0.8004296875,0.0015058680608591823,0.4512760416666667,0.0022756043254509983,0.5487239583333333,0.0022756043254509983,0.0,0.0,2.341666666666667,0.01937808322413912,-0.9069190677624477,-0.9387357356900992,nan,nan
256,0.2,0.19921875,51,latent,0.45,correlated,0.15,1.002416563082711,4.4872927432868526e-05,600,1.1133949996695083,0.001984993176357723,0.7009635416666666,0.0017444996443719476,0.4551822916666667,0.0023472396712050743,0.5448177083333333,0.0023472396712050743,0.0,0.0,2.39,0.020068053389245596,-0.9179220947783089,-0.938914358698342,nan,nan
256,0.2,0.19921875,51,latent,0.45,correlated,0.2,1.0022934636931833,4.0705529567559005e-05,600,1.1080040779713536,0.0018208386865314014,0.6008463541666667,0.002073553926057433,0.4498697916666667,0.002258579050906032,0.5501302083333334,0.002258579050906032,0.0,0.0,2.4583333333333335,0.02049460298769107,-0.9137501613225714,-0.9410972631725343,nan,nan
256,0.2,0.19921875,51,latent,0.45,uncorrelated,0.05,1.0000297625391799,6.114189611361016e-07,600,1.0014867707054156,3.0507854289298774e-05,0.9000130208333333,0.001123646617991152,0.6839453125,0.010116197088991969,0.3160546875,0.010116197088991969,0.32666666666666666,0.019162583339928155,16.325,0.3639562836456044,0.05347925938066958,0.08721914843735737,0.20706106121552068,0.21674547937506108
256,0.2,0.19921875,51,latent,0.45,uncorrelated,0.1,1.000030687856931,6.7073891562384e-07,600,1.0015329128760164,3.3461427905929755e-05,0.7963151041666666,0.0015334226603808021,0.6331640625,0.009942491694370708,0.3668359375,0.009942491694370708,0.235,0.017324122161920218,17.823333333333334,0.33087829922240086,-0.01111603980028939,-0.00382802768485852,0.201003777261904,0.2229868081345607
256,0.2,0.19921875,51,latent,0.45,uncorrelated,0.15,1.000029954016475,6.258231851822804e-07,600,1.0014963176538025,3.1223401854672045e-05,0.6995052083333333,0.0017271396766354477,0.5848307291666667,0.009853488452042062,0.4151692708333333,0.009853488452042062,0.17333333333333334,0.015466528504746254,19.055,0.29929050307509,-0.07020439842868689,-0.12089595192187928,0.16107789451171084,0.1737486115307599
256,0.2,0.19921875,51,latent,0.45,uncorrelated,0.2,1.0000300654546417,6.318095216474179e-07,600,1.0015018758586358,3.1524109407669514e-05,0.5983333333333334,0.002101358444700582,0.5069010416666667,0.008928756164067806,0.49309895833333334,0.008928756164067806,0.07166666666666667,0.01053894562487472,19.63,0.2701421748964107,-0.14712293568308374,-0.2379469658622532,0.08793383577890203,0.08774368181549262
256,0.2,0.19921875,51,mixture,0.15,correlated,0.05,1.000034232710825,7.750135415037044e-07,600,1.0017097648627407,3.8646646200010516e-05,0.8995833333333333,0.0010701153147629407,0.606875,0.010867174440231138,0.393125,0.010867174440231138,0.255,0.017808806510137783,17.763333333333332,0.3406938864202153,0.008945602825027762,0.01693347589183291,0.1818589613368578,0.20774499168245544
256,0.2,0.19921875,51,mixture,0.15,correlated,0.1,1.0000330476129886,7.544144223819755e-07,600,1.0016506303175479,3.761984363608228e-05,0.7994140625,0.0015415801507215878,0.5590494791666667,0.010600947258960693,0.44095052083333336,0.010600947258960694,0.19166666666666668,0.016082558058824213,18.198333333333334,0.3165768771159175,-0.04791520226737165,-0.056954434806081,0.16235925438612808,0.18759188167138932
256,0.2,0.19921875,51,mixture,0.15,correlated,0.15,1.0000339962330513,8.072839107273177e-07,600,1.0016979235382661,4.025357995475972e-05,0.6997526041666666,0.0017862078927128877,0.5216015625,0.009394976103666462,0.4783984375,0.009394976103666462,0.12166666666666667,0.01335678932915594,19.243333333333332,0.28529375138267643,-0.04997593402674599,-0.09718367850050279,0.16642040590795074,0.20042733800173246
256,0.2,0.19921875,51,mixture,0.15,correlated,0.2,1.0000339350376264,7.282845195146073e-07,600,1.0016949570302942,3.6322785091927384e-05,0.5985286458333333,0.0021161373741032893,0.4485546875,0.008342319014851659,0.5514453125,0.008342319014851657,0.04,0.00800667501159098,20.483333333333334,0.23870030043148358,-0.18893977841586837,-0.302396778232417,0.09802581781442002,0.12421046196368163
256,0.2,0.19921875,51,mixture,0.15,uncorrelated,0.05,1.0000306151060587,6.408140655428509e-07,600,1.0015293093038837,3.197385524285141e-05,0.9003125,0.0011225005371949988,0.6698046875,0.010262615888982765,0.3301953125,0.010262615888982765,0.31666666666666665,0.0190065839084231,16.298333333333332,0.3605690115042227,0.03604380172792914,0.07748465881067733,0.18250310331275849,0.21188432238350322
256,0.2,0.19921875,51,mixture,0.15,uncorrelated,0.1,1.0000304555591686,6.505144107374835e-07,600,1.001521334772058,3.2455548024956815e-05,0.7995963541666666,0.001565659538423774,0.6334244791666667,0.010270195796712931,0.36657552083333333,0.010270195796712931,0.24166666666666667,0.017491418782740395,17.415,0.33947185156915555,-0.03236000077297875,-0.035511512784331845,0.19307498178696383,0.20791819568694148
256,0.2,0.19921875,51,mixture,0.15,uncorrelated,0.15,1.0000322915574722,7.283701420506597e-07,600,1.0016129157119316,3.6335770722006944e-05,0.7016796875,0.0018103492951810384,0.5575651041666667,0.009406553382327173,0.44243489583333334,0.009406553382327173,0.13166666666666665,0.013815536218122326,19.516666666666666,0.2872055281432278,-0.13210208467627393,-0.18079286779750975,0.12911379814138457,0.14163662945706204
256,0.2,0.19921875,51,mixture,0.15,uncorrelated,0.2,1.0000300329267164,6.54478698268882e-07,600,1.0015002305971048,3.265423846671154e-05,0.5975520833333333,0.0020314361546621084,0.5027734375,0.008972126339450876,0.4972265625,0.008972126339450876,0.07666666666666666,0.010870991010823738,19.7,0.265792250285125,-0.1761977610872002,-0.27748800557082964,0.06048527209557035,0.05705268189733818
256,0.2,0.19921875,51,mixture,0.25,correlated,0.05,1.000054313850471,1.2605762810533502e-06,600,1.0027109347557717,6.278803619527236e-05,0.8992578125,0.001103653616583718,0.2764973958333333,0.007069728482555429,0.7235026041666667,0.007069728482555429,0.025,0.006379092519234084,17.491666666666667,0.26636717148076583,-0.22697741223749496,-0.39997192695832934,0.16904154739788513,0.21987749222694225
256,0.2,0.19921875,51,mixture,0.25,correlated,0.1,1.0000551290431736,1.265066584069044e-06,600,1.002751577343052,6.301211877422276e-05,0.8017057291666667,0.001433344467342392,0.26276041666666666,0.005894669618375857,0.7372395833333333,0.005894669618375857,0.01,0.004065408455475261,18.206666666666667,0.2601761599477492,-0.34596598990898136,-0.43686030480523846,0.11078739610592685,0.1406164155831472
256,0.2,0.19921875,51,mixture,0.25,correlated,0.15,1.0000547931725874,1.2819390140241307e-06,600,1.0027347975697853,6.385415949892861e-05,0.7017708333333333,0.0018177220485352844,0.24821614583333335,0.005413407316354729,0.7517838541666667,0.005413407316354729,0.0033333333333333335,0.0023550543175125337,17.698333333333334,0.261318083195005,-0.465036860766751,-0.49124071342677034,0.0586913531617337,0.07779663984021933
256,0.2,0.19921875,51,mixture,0.25,correlated,0.2,1.0000575066281328,1.37591496673077e-06,600,1.0028699180661071,6.852002831184718e-05,0.6000260416666666,0.001991284047378143,0.25123697916666665,0.005837443570320996,0.7487630208333333,0.005837443570320996,0.005,0.0028819280320594325,17.651666666666667,0.26460772161160895,-0.43234465551422435,-0.5047304059287181,0.07855069234498355,0.09870317490549402
256,0.2,0.19921875,51,mixture,0.25,uncorrelated,0.05,1.0000307843336418,6.635815128484101e-07,600,1.0015377364239264,3.310465430090362e-05,0.9018098958333334,0.0010821173874424042,0.6556770833333333,0.009989582707725113,0.34432291666666665,0.009989582707725113,0.2816666666666667,0.01837880736590147,16.935,0.36078064513073044,0.018349278374567523,0.06752033070703327,0.20459720224622274,0.251702337462532
256,0.2,0.19921875,51,mixture,0.25,uncorrelated,0.1,1.0000307722553323,6.667062433837141e-07,600,1.0015371303197045,3.326384335075485e-05,0.8023307291666667,0.0015826082427631545,0.6294270833333333,0.009714143599380687,0.37057291666666664,0.009714143599380689,0.215,0.016785746000142567,17.541666666666668,0.32886949209472693,-0.028938998330916038,-0.0040009755211432765,0.23686780286760803,0.2684580886476584
256,0.2,0.19921875,51,mixture,0.25,uncorrelated,0.15,1.000030733581541,6.612356006153379e-07,600,1.0015352048830242,3.298850881362668e-05,0.6994661458333333,0.0017848858498586313,0.5572395833333333,0.009156564223132229,0.44276041666666666,0.009156564223132229,0.13166666666666665,0.013815536218122326,19.14,0.2896289338273389,-0.1430550807864697,-0.22123392109103915,0.16806007455593985,0.1834987321056198
256,0.2,0.19921875,51,mixture,0.25,uncorrelated,0.2,1.0000309790353166,6.344852150576853e-07,600,1.0015474842491547,3.16588633731854e-05,0.5985546875,0.0020073918457087594,0.5163932291666666,0.008294705710797799,0.4836067708333333,0.008294705710797799,0.051666666666666666,0.009044245001645338,19.433333333333334,0.26414008975427417,-0.31635563504000197,-0.3907368121750766,0.06157981888178854,0.06036000650453457
256,0.2,0.19921875,51,mixture,0.35,correlated,0.05,1.0001829007950391,4.756089041487918e-06,600,1.0090884380353358,0.00023455225994187172,0.8997135416666666,0.0011326332129262034,0.31231770833333333,0.005385823783834117,0.6876822916666666,0.005385823783834117,0.0,0.0,11.368333333333334,0.28275218641795297,-0.4937376312724829,-0.6479504336972427,nan,nan
256,0.2,0.19921875,51,mixture,0.35,correlated,0.1,1.0001834038700637,4.772118362436242e-06,600,1.0091132559900333,0.0002353823136013438,0.7983984375,0.001536314176686906,0.3167317708333333,0.00522925114715909,0.6832682291666666,0.00522925114715909,0.0,0.0,11.358333333333333,0.28188667142947066,-0.5516787122613139,-0.6958234159657712,nan,nan
256,0.2,0.19921875,51,mixture,0.35,correlated,0.15,1.0001749993308413,4.335541620182669e-06,600,1.0086994619451617,0.00021396472696332016,0.7009765625,0.0018218119833072783,0.313671875,0.005238620873470714,0.686328125,0.005238620873470714,0.0,0.0,11.146666666666667,0.27064245446009805,-0.5198994006414985,-0.6712864614612943,nan,nan
256,0.2,0.19921875,51,mixture,0.35,correlated,0.2,1.0001783049908555,4.424241601018011e-06,600,1.0088627789005622,0.0002183880343094769,0.5995833333333334,0.002168025426998032,0.29553385416666667,0.005854602639559958,0.7044661458333333,0.005854602639559958,0.0,0.0,11.293333333333333,0.26602440742523414,-0.5213384121285961,-0.6404485835380028,nan,nan
256,0.2,0.19921875,51,mixture,0.35,uncorrelated,0.05,1.0000306569515227,6.512014869892611e-07,600,1.0015313885758712,3.24961196940795e-05,0.8998567708333334,0.001127614528384434,0.6786197916666666,0.010320321204368372,0.3213802083333333,0.010320321204368372,0.335,0.01928500762765378,16.788333333333334,0.3648896523012404,0.037026649333511706,0.08607034178499176,0.2274616325111619,0.25316726674921713
256,0.2,0.19921875,51,mixture,0.35,uncorrelated,0.1,1.000030597236665,6.747022608228221e-07,600,1.0015283847032193,3.366196830043117e-05,0.7995442708333333,0.0015956758088458431,0.6271484375,0.009889226538695698,0.3728515625,0.009889226538695698,0.235,0.017324122161920218,17.873333333333335,0.3273660644592306,-0.01691108266608291,0.011877647559209146,0.18998255595263375,0.23127033632578645
256,0.2,0.19921875,51,mixture,0.35,uncorrelated,0.15,1.0000310592059456,7.357332026073541e-07,600,1.001551385690363,3.670170381092431e-05,0.6992317708333333,0.00189278390874972,0.5867838541666667,0.009633782902083093,0.4132161458333333,0.009633782902083093,0.16166666666666665,0.015041986621735623,18.331666666666667,0.30260875716785296,-0.07125624693276061,-0.09949224570824954,0.18593648632635193,0.239736710658217
256,0.2,0.19921875,51,mixture,0.35,uncorrelated,0.2,1.0000306758936992,6.816790469613922e-07,600,1.0015323048052722,3.400798418213299e-05,0.6005729166666667,0.00211243670871153,0.5019140625,0.008262723026022043,0.4980859375,0.008262723026022043,0.056666666666666664,0.009446762839168335,19.788333333333334,0.25760615337007625,-0.22301245362825448,-0.29780797247018087,0.11012065523751116,0.13363894409540988
256,0.2,0.19921875,51,mixture,0.45,correlated,0.05,1.0007913951781726,1.829548080959048e-05,600,1.038617611259686,0.000870894343164953,0.899296875,0.0010458487409475802,0.418125,0.00511709084135709,0.581875,0.00511709084135709,0.0,0.0,6.036666666666667,0.17396800674706014,-0.5785604702413836,-0.8087019857106923,nan,nan
256,0.2,0.19921875,51,mixture,0.45,correlated,0.1,1.0008018552423967,1.7776452288136943e-05,600,1.0391326028420254,0.0008478301967493224,0.79875,0.0014527531690337937,0.41825520833333335,0.005282086300437657,0.5817447916666667,0.005282086300437657,0.0,0.0,6.386666666666667,0.18938359824047035,-0.5484552008284835,-0.7786517633257284,nan,nan
256,0.2,0.19921875,51,mixture,0.45,correlated,0.15,1.0008092313018948,1.729326099030691e-05,600,1.0394984794944349,0.0008250470080028432,0.6961067708333334,0.0018464953668734716,0.4185546875,0.005136218822442045,0.5814453125,0.005136218822442045,0.0,0.0,6.191666666666666,0.17647508800697914,-0.5243605689213503,-0.7575979349015772,nan,nan
256,0.2,0.19921875,51,mixture,0.45,correlated,0.2,1.0008078883381193,1.8236483746810424e-05,600,1.0394136624697883,0.0008673898376322903,0.5978385416666666,0.002022294144740193,0.41334635416666665,0.005357247649013464,0.5866536458333333,0.005357247649013464,0.0,0.0,6.656666666666666,0.20587688140887966,-0.5444691626952594,-0.7781390528267285,nan,nan
256,0.2,0.19921875,51,mixture,0.45,uncorrelated,0.05,1.000030770881261,6.037326016323329e-07,600,1.0015371199650518,3.0128193381183103e-05,0.9005338541666666,0.001108521756112309,0.6838151041666667,0.01008533440983217,0.3161848958333333,0.01008533440983217,0.3433333333333333,0.019400684787130806,16.581666666666667,0.3655824449033588,0.04977319795737711,0.10612526471678184,0.21732793384926774,0.2340672480512404
256,0.2,0.19921875,51,mixture,0.45,uncorrelated,0.1,1.0000285792559733,5.447259926587915e-07,600,1.0014277470567055,2.7187223379643e-05,0.8003515625,0.0014712656745861285,0.644453125,0.009806401720751572,0.355546875,0.00980640172075157,0.25666666666666665,0.01784691388934712,17.625,0.3408173136609122,-0.03124074833297769,-0.020368838874554533,0.15530517888904674,0.16177662161015569
256,0.2,0.19921875,51,mixture,0.45,uncorrelated,0.15,1.0000293676326566,5.710720964615186e-07,600,1.0014670886932933,2.8496554726375084e-05,0.7025911458333334,0.0018011200837002596,0.5948697916666666,0.00965814685118301,0.40513020833333335,0.00965814685118301,0.18333333333333332,0.015809921771292684,18.566666666666666,0.3107843369596109,-0.07787943426130925,-0.09421770736116236,0.12987109723136492,0.14258235713697853
256,0.2,0.19921875,51,mixture,0.45,uncorrelated,0.2,1.0000308708053072,6.068676087775646e-07,600,1.0015421058778369,3.0284270008781247e-05,0.6040755208333334,0.002009119196408463,0.5421744791666666,0.008802907378801106,0.45782552083333333,0.008802907378801106,0.1,0.012257667696681554,19.061666666666667,0.270763868922318,-0.20331228569374712,-0.2597395994625385,0.04823405779053357,0.03685427664108519
256,0.3,0.30078125,77,block,0.15,correlated,0.05,1.0000397340557943,8.257281509572272e-07,600,1.0030141518812115,6.248384986765179e-05,0.8991927083333333,0.0010948482334787691,0.1665234375,0.003928953417322764,0.8334765625,0.003928953417322765,0.0,0.0,16.453333333333333,0.2632926505770616,-0.3673395249703769,-0.43765978313333936,nan,nan
256,0.3,0.30078125,77,block,0.15,correlated,0.1,1.0000387990048674,7.444925736249092e-07,600,1.002943510733148,5.635948055773917e-05,0.8005078125,0.0014891111075319408,0.16805989583333333,0.003585444153154364,0.8319401041666666,0.003585444153154364,0.0,0.0,15.861666666666666,0.25806694578494654,-0.38449817168430933,-0.39981573191876374,nan,nan
256,0.3,0.30078125,77,block,0.15,correlated,0.15,1.0000402846921876,7.99149375521769e-07,600,1.003055947424114,6.0492692898007494e-05,0.6977864583333333,0.0018532445547545006,0.17330729166666667,0.004090704333843077,0.8266927083333333,0.004090704333843077,0.0,0.0,16.22,0.27355610721607776,-0.3483512726583522,-0.36897880767839436,nan,nan
256,0.3,0.30078125,77,block,0.15,correlated,0.2,1.0000390771703216,7.121513076594505e-07,600,1.002964668993903,5.39241520742976e-05,0.5986197916666667,0.002004971181655959,0.16774739583333334,0.0037299240652949694,0.8322526041666667,0.0037299240652949694,0.0,0.0,15.725,0.27124081114275983,-0.3668010491109396,-0.38652400758455757,nan,nan
256,0.3,0.30078125,77,block,0.15,uncorrelated,0.05,1.000030915323574,5.294596029098101e-07,600,1.0023463725218884,4.0118244345416944e-05,0.90015625,0.0010816277614582857,0.4058984375,0.005151359104138813,0.5941015625,0.005151359104138813,0.0,0.0,21.751666666666665,0.20274959084275385,-0.460060056197666,-0.4497865267403315,nan,nan
256,0.3,0.30078125,77,block,0.15,uncorrelated,0.1,1.000030877751014,5.467931250623507e-07,600,1.0023434922343009,4.142297163510629e-05,0.7994270833333333,0.0014835529378521227,0.4030078125,0.0050919374436164,0.5969921875,0.0050919374436164,0.0,0.0,21.66,0.20485645177036071,-0.42441352781624603,-0.4425334130673163,nan,nan
256,0.3,0.30078125,77,block,0.15,uncorrelated,0.15,1.0000297998693441,4.895227080682253e-07,600,1.0022618589761971,3.710251470515233e-05,0.7022005208333333,0.0018423427781015095,0.39825520833333333,0.005230269414082103,0.6017447916666666,0.005230269414082103,0.0,0.0,20.985,0.21820883254835177,-0.42364522618093264,-0.45157420792659386,nan,nan
256,0.3,0.30078125,77,block,0.15,uncorrelated,0.2,1.0000297232296498,5.34914715109628e-07,600,1.0022559689679575,4.0525442229821226e-05,0.6043359375,0.0019778745011862354,0.3662890625,0.005214520504854885,0.6337109375,0.005214520504854885,0.0,0.0,20.945,0.21798123320609525,-0.3825477799244797,-0.37586577681467465,nan,nan
256,0.3,0.30078125,77,block,0.25,correlated,0.05,1.0001024385693973,2.2366121313121845e-06,600,1.007747352857962,0.00016827021918545878,0.9004947916666667,0.001138644780644287,0.24735677083333332,0.0025574791500719953,0.7526432291666667,0.0025574791500719957,0.0,0.0,4.901666666666666,0.1352793265704926,-0.7142793635297121,-0.7408524716935835,nan,nan
256,0.3,0.30078125,77,block,0.25,correlated,0.1,1.0001040360937299,2.4076239687425766e-06,600,1.0078665263583961,0.00018106421945361672,0.80234375,0.0014853848836726777,0.25026041666666665,0.002540390098444911,0.7497395833333333,0.002540390098444911,0.0,0.0,4.695,0.1071353218326985,-0.7781652918498172,-0.7896715992178523,nan,nan
256,0.3,0.30078125,77,block,0.25,correlated,0.15,1.0001033048088663,2.195016585179359e-06,600,1.00781298878523,0.00016516792528970298,0.6981510416666666,0.0017763687335212008,0.249765625,0.002601103991684728,0.750234375,0.002601103991684728,0.0,0.0,5.236666666666666,0.16487962366116043,-0.7619480445044938,-0.7817125734866646,nan,nan
256,0.3,0.30078125,77,block,0.25,correlated,0.2,1.000107765911987,2.293648060679549e-06,600,1.0081486530539359,0.000172548832097925,0.6029296875,0.0020659505377686456,0.2501041666666667,0.002653027467906614,0.7498958333333333,0.002653027467906614,0.0,0.0,5.053333333333334,0.14326168441261003,-0.7056880525444643,-0.7705408701535146,nan,nan
256,0.3,0.30078125,77,block,0.25,uncorrelated,0.05,1.0000296196934717,4.77134415117552e-07,600,1.002248216294292,3.616377316014423e-05,0.9021484375,0.0010924593437541376,0.39903645833333334,0.005579278602264456,0.6009635416666667,0.005579278602264456,0.0016666666666666668,0.0016666666666666668,21.588333333333335,0.20028720567244165,-0.4161781409063828,-0.40548695574756916,0.007281144080300359,0.002476943698805042
256,0.3,0.30078125,77,block,0.25,uncorrelated,0.1,1.000030473008067,5.331156790165148e-07,600,1.0023128269320551,4.040087211602994e-05,0.8007682291666667,0.0016096124044144972,0.39989583333333334,0.005483033044691607,0.6001041666666667,0.005483033044691607,0.0,0.0,21.561666666666667,0.2033779725122882,-0.4167497395782641,-0.43477144512314586,nan,nan
256,0.3,0.30078125,77,block,0.25,uncorrelated,0.15,1.0000310969491715,5.325549281944716e-07,600,1.002360138459028,4.035541756295417e-05,0.70125,0.001807766561835622,0.3959244791666667,0.005355582502387739,0.6040755208333334,0.005355582502387739,0.0,0.0,21.561666666666667,0.2038835413251842,-0.44725479978448707,-0.44895401165569243,nan,nan
256,0.3,0.30078125,77,block,0.25,uncorrelated,0.2,1.000029931066493,4.984367179211461e-07,600,1.0022717928267535,3.777639980645576e-05,0.602578125,0.0020502409990254644,0.36016927083333333,0.0051425991223708195,0.6398307291666666,0.0051425991223708195,0.0,0.0,21.158333333333335,0.21590846963527985,-0.34507593492879646,-0.36699258718694827,nan,nan
256,0.3,0.30078125,77,block,0.35,correlated,0.05,1.0004689916745295,9.453562364312353e-06,600,1.0349020074522628,0.0006902062488686175,0.9001432291666667,0.001128908994151587,0.34791666666666665,0.0023213010485280496,0.6520833333333333,0.0023213010485280496,0.0,0.0,2.8583333333333334,0.01573273698916048,-0.8839853430108908,-0.9120015538670189,nan,nan
256,0.3,0.30078125,77,block,0.35,correlated,0.1,1.0004911347288288,1.0982247131948475e-05,600,1.0364825220337859,0.0007967831309145335,0.8012760416666667,0.0014993585880295403,0.352890625,0.0024699333709692125,0.647109375,0.0024699333709692125,0.0,0.0,2.8833333333333333,0.015453930434327733,-0.8780623179092077,-0.8992477771327253,nan,nan
256,0.3,0.30078125,77,block,0.35,correlated,0.15,1.0004794138251347,1.0462055705853722e-05,600,1.0356381384962152,0.000761114619551842,0.6997916666666667,0.0018975679183688926,0.3502604166666667,0.002377323606269353,0.6497395833333334,0.002377323606269353,0.0,0.0,2.9033333333333333,0.01399512329934885,-0.8766491844386035,-0.9129056591281882,nan,nan
256,0.3,0.30078125,77,block,0.35,correlated,0.2,1.0004715045650456,9.80170971425661e-06,600,1.0350768564615407,0.000714580808539153,0.5948307291666667,0.0020470767986709828,0.3473177083333333,0.0023169637613707234,0.6526822916666667,0.0023169637613707234,0.0,0.0,2.9633333333333334,0.01346829304162252,-0.8707766503170584,-0.895050050749062,nan,nan
256,0.3,0.30078125,77,block,0.35,uncorrelated,0.05,1.0000302437756854,5.276004914070286e-07,600,1.0022954548447272,3.9976831562612075e-05,0.8987369791666666,0.0011758981278216405,0.4120182291666667,0.0054384182733276665,0.5879817708333334,0.0054384182733276665,0.0,0.0,21.71,0.20048313931246428,-0.3516409364081671,-0.38868799268502835,nan,nan
256,0.3,0.30078125,77,block,0.35,uncorrelated,0.1,1.0000308053879514,5.863270717090818e-07,600,1.0023379295538553,4.441642350073268e-05,0.7985416666666667,0.0014621479543690478,0.38440104166666667,0.005296085649762218,0.6155989583333333,0.005296085649762218,0.0,0.0,21.438333333333333,0.20468713542718314,-0.36044185376926563,-0.38770411868139754,nan,nan
256,0.3,0.30078125,77,block,0.35,uncorrelated,0.15,1.0000306294989236,5.351936108742149e-07,600,1.0023246895273659,4.0550067417761325e-05,0.7022135416666667,0.0017872835891633257,0.3833463541666667,0.00541658240661363,0.6166536458333334,0.00541658240661363,0.0,0.0,21.215,0.21122680713204098,-0.4918104725177268,-0.4811218006709167,nan,nan
256,0.3,0.30078125,77,block,0.35,uncorrelated,0.2,1.0000305865340462,5.199734730804312e-07,600,1.0023214586642992,3.940469489062629e-05,0.6007161458333333,0.0020282596427146932,0.35609375,0.005454635872818929,0.64390625,0.005454635872818929,0.0,0.0,21.308333333333334,0.21188896787230682,-0.4220841004871968,-0.42474603461285254,nan,nan
256,0.3,0.30078125,77,block,0.45,correlated,0.05,1.0022754756022132,4.178498716273618e-05,600,1.1584694786457,0.0026773503681351524,0.8974869791666666,0.0011770529339396847,0.449609375,0.002222983785795676,0.550390625,0.002222983785795676,0.0,0.0,2.015,0.004966498785224799,-0.9342688074925088,-0.9597063617972746,nan,nan
