N,nominal_load,actual_load,P,generator,corr,condition,rep,mean_pair_overlap_abs,mean_q2,mean_cost_int,mean_cost_cum
256,0.2,0.19921875,51,latent,0.25,correlated,31,0.0731985294117647,0.00011123973222026219,1.0001112321047938,1.0055430681077915
256,0.2,0.19921875,51,latent,0.25,uncorrelated,31,0.04808823529411765,2.5742862143896393e-05,1.0000257424378673,1.001286084625652
256,0.2,0.19921875,51,latent,0.25,correlated,32,0.07099264705882354,9.706705118129527e-05,1.0000970612038576,1.0048388350477677
256,0.2,0.19921875,51,latent,0.25,uncorrelated,32,0.049080882352941176,3.078696047334736e-05,1.0000307863572055,1.0015378434889333
256,0.2,0.19921875,51,latent,0.25,correlated,33,0.0735171568627451,0.00010633062745474969,1.0001063226886366,1.0052968733524608
256,0.2,0.19921875,51,latent,0.25,uncorrelated,33,0.047598039215686276,2.420217101642656e-05,1.000024201808651,1.00120920424399
256,0.2,0.19921875,51,latent,0.25,correlated,34,0.07424019607843137,0.00011244330164303323,1.0001124347509085,1.0056009855775758
256,0.2,0.19921875,51,latent,0.25,uncorrelated,34,0.05129901960784314,3.9988449483984284e-05,1.0000399873605201,1.001996709309182
256,0.2,0.19921875,51,latent,0.25,correlated,35,0.06634803921568627,8.09233204046709e-05,1.000080919157232,1.0040358202424464
256,0.2,0.19921875,51,latent,0.25,uncorrelated,35,0.050625,3.2638229263254704e-05,1.0000326374879487,1.0016300637986595
256,0.2,0.19921875,51,latent,0.25,correlated,36,0.07131127450980392,0.00010187554536905113,1.0001018683751672,1.0050760027076755
256,0.2,0.19921875,51,latent,0.25,uncorrelated,36,0.049926470588235294,3.6908015440893775e-05,1.000036907016511,1.0018429131036832
256,0.2,0.19921875,51,latent,0.25,correlated,37,0.07327205882352941,9.808347538842526e-05,1.0000980771872585,1.0048885736029793
256,0.2,0.19921875,51,latent,0.25,uncorrelated,37,0.051323529411764705,3.1809851367498174e-05,1.0000318092448204,1.0015889796541475
256,0.2,0.19921875,51,latent,0.25,correlated,38,0.0686764705882353,9.46699657371599e-05,1.0000946620532156,1.0047139821352886
256,0.2,0.19921875,51,latent,0.25,uncorrelated,38,0.049644607843137255,3.0542533838795035e-05,1.0000305417956665,1.0015252886703612
256,0.2,0.19921875,51,latent,0.25,correlated,39,0.07606617647058823,0.0001297418543301596,1.0001297306730526,1.0064594266801687
256,0.2,0.19921875,51,latent,0.25,uncorrelated,39,0.04862745098039216,2.8693438279771736e-05,1.0000286929378912,1.0014334234101852
256,0.2,0.19921875,51,latent,0.25,correlated,40,0.07291666666666667,0.00011134915351184689,1.0001113411775597,1.0055476848098144
256,0.2,0.19921875,51,latent,0.25,uncorrelated,40,0.0482843137254902,3.0070801388606193e-05,1.0000300702024498,1.0015020464896665
256,0.2,0.19921875,51,latent,0.25,correlated,41,0.07806372549019608,0.00012671843078830916,1.0001267075305698,1.0063089670840626
256,0.2,0.19921875,51,latent,0.25,uncorrelated,41,0.04973039215686274,3.008192668166844e-05,1.0000300813745702,1.001502719101214
256,0.2,0.19921875,51,latent,0.25,correlated,42,0.0713235294117647,9.758947468356816e-05,1.0000975831981165,1.0048638986330736
256,0.2,0.19921875,51,latent,0.25,uncorrelated,42,0.051041666666666666,3.5587256456792634e-05,1.0000355863152495,1.0017770193922726
256,0.2,0.19921875,51,latent,0.25,correlated,43,0.07649509803921568,0.00011158998165298415,1.000111582116628,1.0055599955357253
256,0.2,0.19921875,51,latent,0.25,uncorrelated,43,0.049840686274509806,3.0130038126361654e-05,1.0000301293620957,1.0015048172409255
256,0.2,0.19921875,51,latent,0.25,correlated,44,0.07011029411764706,8.704719056019178e-05,1.0000870424203807,1.0043405093933822
256,0.2,0.19921875,51,latent,0.25,uncorrelated,44,0.050612745098039216,3.6273832509743614e-05,1.000036272912719,1.001811399672625
256,0.2,0.19921875,51,latent,0.25,correlated,45,0.0759313725490196,0.00012268111553060288,1.0001226692374763,1.0061048083230166
256,0.2,0.19921875,51,latent,0.25,uncorrelated,45,0.0495343137254902,2.9743108796767456e-05,1.000029742581865,1.001485840733413
256,0.2,0.19921875,51,latent,0.25,correlated,46,0.07224264705882352,0.00010268641962744346,1.0001026795199512,1.0051172115480003
256,0.2,0.19921875,51,latent,0.25,uncorrelated,46,0.05017156862745098,3.2028275795131584e-05,1.0000320276462233,1.0015998436049367
256,0.2,0.19921875,51,latent,0.25,correlated,47,0.07557598039215686,0.00011835681600591024,1.000118347015353,1.0058935888664668
256,0.2,0.19921875,51,latent,0.25,uncorrelated,47,0.051127450980392154,3.071034966754868e-05,1.0000307097791716,1.0015340942281725
256,0.2,0.19921875,51,latent,0.25,correlated,48,0.06843137254901961,9.226375154540862e-05,1.0000922584218976,1.004599952662259
256,0.2,0.19921875,51,latent,0.25,uncorrelated,48,0.04911764705882353,2.8221216999871847e-05,1.0000282207288187,1.0014098428473706
256,0.2,0.19921875,51,latent,0.25,correlated,49,0.07335784313725491,0.00010064731065917331,1.0001006408334778,1.0050162937018836
256,0.2,0.19921875,51,latent,0.25,uncorrelated,49,0.05045343137254902,3.074556307528779e-05,1.0000307449945354,1.001535859763037
256,0.2,0.19921875,51,latent,0.35,correlated,0,0.12240196078431373,0.0004258624899642671,1.0004257553346634,1.0210327098225764
256,0.2,0.19921875,51,latent,0.35,uncorrelated,0,0.05094362745098039,3.127781028789832e-05,1.0000312771806799,1.001562320204669
256,0.2,0.19921875,51,latent,0.35,correlated,1,0.12362745098039216,0.0005526496454983377,1.000552439363275,1.0271292499110942
256,0.2,0.19921875,51,latent,0.35,uncorrelated,1,0.049080882352941176,3.144974288735102e-05,1.000031449118919,1.0015709308628926
256,0.2,0.19921875,51,latent,0.35,correlated,2,0.12984068627450981,0.000534851726758562,1.0005346768863066,1.0263210016081883
256,0.2,0.19921875,51,latent,0.35,uncorrelated,2,0.05064950980392157,3.1818915330453596e-05,1.00003181828016,1.0015893615317228
256,0.2,0.19921875,51,latent,0.35,correlated,3,0.1219485294117647,0.00048888808202539,1.000488722512944,1.0240464201386636
256,0.2,0.19921875,51,latent,0.35,uncorrelated,3,0.050686274509803925,3.095129559897777e-05,1.0000309506518612,1.0015459597778462
256,0.2,0.19921875,51,latent,0.35,correlated,4,0.11191176470588235,0.00034149226636060034,1.0003414201422782,1.0168985217646531
256,0.2,0.19921875,51,latent,0.35,uncorrelated,4,0.049424019607843137,3.2900507016532105e-05,1.0000328998576062,1.0016434054812182
256,0.2,0.19921875,51,latent,0.35,correlated,5,0.1232107843137255,0.00047721484619414855,1.0004770680338648,1.0235063873045107
256,0.2,0.19921875,51,latent,0.35,uncorrelated,5,0.05071078431372549,3.397447178121537e-05,1.0000339737956072,1.0016970368598654
256,0.2,0.19921875,51,latent,0.35,correlated,6,0.13339460784313725,0.0006124493325059743,1.0006122225798495,1.0300779848841333
256,0.2,0.19921875,51,latent,0.35,uncorrelated,6,0.04800245098039216,2.9080020128005067e-05,1.0000290794929299,1.0014526858071469
256,0.2,0.19921875,51,latent,0.35,correlated,7,0.12171568627450981,0.00044477282021997567,1.000444654970427,1.0219523100729877
256,0.2,0.19921875,51,latent,0.35,uncorrelated,7,0.04941176470588235,2.8087495571085024e-05,1.0000280870191078,1.0014031859615267
256,0.2,0.19921875,51,latent,0.35,correlated,8,0.11382352941176471,0.0003771585129870864,1.000377070521095,1.0186438052663545
256,0.2,0.19921875,51,latent,0.35,uncorrelated,8,0.0488235294117647,2.7156922818146865e-05,1.000027156479256,1.0013567392979563
256,0.2,0.19921875,51,latent,0.35,correlated,9,0.11314950980392156,0.0004188543091929198,1.0004187225429308,1.0206261253432936
256,0.2,0.19921875,51,latent,0.35,uncorrelated,9,0.050980392156862744,3.581675906137157e-05,1.0000358157855966,1.0017884137523645
256,0.2,0.19921875,51,latent,0.35,correlated,10,0.1290563725490196,0.0005485701024210146,1.0005483803743445,1.0269720120055381
256,0.2,0.19921875,51,latent,0.35,uncorrelated,10,0.04980392156862745,2.9784294172301754e-05,1.0000297837624992,1.0014878881732112
256,0.2,0.19921875,51,latent,0.35,correlated,11,0.11272058823529411,0.00036066961542883207,1.0003605844162826,1.0178263476167704
256,0.2,0.19921875,51,latent,0.35,uncorrelated,11,0.051409313725490194,3.244702617206052e-05,1.0000324463905683,1.0016207658603455
256,0.2,0.19921875,51,latent,0.35,correlated,12,0.12926470588235295,0.0005269412546833421,1.0005267664986865,1.0259274634401054
256,0.2,0.19921875,51,latent,0.35,uncorrelated,12,0.05030637254901961,2.807967429570829e-05,1.0000280791907739,1.0014027773208491
256,0.2,0.19921875,51,latent,0.35,correlated,13,0.1285906862745098,0.0005239020472423879,1.0005237345777263,1.0257906129297318
256,0.2,0.19921875,51,latent,0.35,uncorrelated,13,0.04995098039215686,3.053084315233206e-05,1.0000305302760841,1.0015251275270964
256,0.2,0.19921875,51,latent,0.35,correlated,14,0.11723039215686275,0.00039355637631830896,1.0003934644130157,1.0194537470804272
256,0.2,0.19921875,51,latent,0.35,uncorrelated,14,0.05044117647058823,3.038331670134413e-05,1.0000303826976347,1.001517622227595
256,0.2,0.19921875,51,latent,0.35,correlated,15,0.1278063725490196,0.0005447906301120986,1.0005446046015416,1.0267916390721992
256,0.2,0.19921875,51,latent,0.35,uncorrelated,15,0.05028186274509804,2.9651703530316396e-05,1.0000296511645708,1.0014812406630391
256,0.2,0.19921875,51,latent,0.35,correlated,16,0.12166666666666667,0.0004758656349650587,1.0004757141795435,1.023428497435632
256,0.2,0.19921875,51,latent,0.35,uncorrelated,16,0.05072303921568627,3.319935865541911e-05,1.0000331986385242,1.001658172589937
256,0.2,0.19921875,51,latent,0.35,correlated,17,0.1276593137254902,0.000539613658443962,1.000539435526126,1.0265506799207358
256,0.2,0.19921875,51,latent,0.35,uncorrelated,17,0.04966911764705882,2.958398589155001e-05,1.0000295834809414,1.001477939279073
256,0.2,0.19921875,51,latent,0.35,correlated,18,0.1345955882352941,0.0006369767225181113,1.000636724789939,1.0312458483295355
256,0.2,0.19921875,51,latent,0.35,uncorrelated,18,0.0483578431372549,2.8086994962344798e-05,1.000028086455117,1.0014030034884773
256,0.2,0.19921875,51,latent,0.35,correlated,19,0.11850490196078431,0.00042804547388447886,1.0004279302819359,1.0211229363979222
256,0.2,0.19921875,51,latent,0.35,uncorrelated,19,0.05,3.1522990780318276e-05,1.0000315223886627,1.001574647582622
256,0.2,0.19921875,51,latent,0.35,correlated,20,0.12773284313725491,0.0004911530362096781,1.000491010465909,1.0242122376639156
256,0.2,0.19921875,51,latent,0.35,uncorrelated,20,0.0503921568627451,3.034337401338851e-05,1.000030342793941,1.0015157218779924
256,0.2,0.19921875,51,latent,0.35,correlated,21,0.1306862745098039,0.0005415160658890624,1.0005413261420952,1.0266200399770953
256,0.2,0.19921875,51,latent,0.35,uncorrelated,21,0.0488235294117647,3.26002301151141e-05,1.0000325995845722,1.0016284014327712
256,0.2,0.19921875,51,latent,0.35,correlated,22,0.12248774509803921,0.00047713474879571206,1.0004769810178513,1.0234865796543868
256,0.2,0.19921875,51,latent,0.35,uncorrelated,22,0.05003676470588235,3.001384389299742e-05,1.0000300132924722,1.0014993165474932
256,0.2,0.19921875,51,latent,0.35,correlated,23,0.12475490196078431,0.0005190538812843476,1.0005188824823905,1.0255399411378394
256,0.2,0.19921875,51,latent,0.35,uncorrelated,23,0.05096813725490196,3.154157808836722e-05,1.000031540930442,1.0015754637599104
256,0.2,0.19921875,51,latent,0.35,correlated,24,0.12286764705882353,0.00046760382389691746,1.0004674652804173,1.0230455817003483
256,0.2,0.19921875,51,latent,0.35,uncorrelated,24,0.04910539215686274,2.9304758115279944e-05,1.000029304031967,1.0014634304807357
256,0.2,0.19921875,51,latent,0.35,correlated,25,0.11986519607843137,0.00038370609249082174,1.0003836207018673,1.0189770357927903
256,0.2,0.19921875,51,latent,0.35,uncorrelated,25,0.05009803921568627,2.8619195058838607e-05,1.0000286186618803,1.0014296299071908
256,0.2,0.19921875,51,latent,0.35,correlated,26,0.12050245098039215,0.0004959950181773979,1.00049582370501,1.0243908226611733
256,0.2,0.19921875,51,latent,0.35,uncorrelated,26,0.05099264705882353,3.0727087668016075e-05,1.0000307265191097,1.0015349359970973
256,0.2,0.19921875,51,latent,0.35,correlated,27,0.11625,0.0004155250549373922,1.0004154112935664,1.0205007599686895
256,0.2,0.19921875,51,latent,0.35,uncorrelated,27,0.05169117647058823,3.096662011594334e-05,1.0000309660335065,1.001546867711873
256,0.2,0.19921875,51,latent,0.35,correlated,28,0.12634803921568627,0.0005183492715377194,1.0005181808494599,1.0255113540818828
256,0.2,0.19921875,51,latent,0.35,uncorrelated,28,0.04947303921568628,3.397170370935764e-05,1.0000339710363224,1.0016969203411337
256,0.2,0.19921875,51,latent,0.35,correlated,29,0.12654411764705883,0.0005119904980927395,1.0005118306250071,1.0252131312720805
256,0.2,0.19921875,51,latent,0.35,uncorrelated,29,0.04986519607843137,3.352454820355671e-05,1.0000335237672888,1.0016742813387742
256,0.2,0.19921875,51,latent,0.35,correlated,30,0.11933823529411765,0.0004357880476777409,1.0004356737768043,1.0215118370162342
256,0.2,0.19921875,51,latent,0.35,uncorrelated,30,0.05044117647058823,2.799325155860114e-05,1.0000279928092948,1.0013985588172183
256,0.2,0.19921875,51,latent,0.35,correlated,31,0.12653186274509803,0.0005234362573124213,1.0005232574929712,1.0257416722950259
256,0.2,0.19921875,51,latent,0.35,uncorrelated,31,0.04784313725490196,2.400690416016464e-05,1.0000240065365777,1.0011994279363299
256,0.2,0.19921875,51,latent,0.35,correlated,32,0.12287990196078431,0.00044341234823898806,1.0004432929817921,1.0218810871951376
256,0.2,0.19921875,51,latent,0.35,uncorrelated,32,0.05113970588235294,3.395213285237202e-05,1.0000339513557148,1.0016956695349664
256,0.2,0.19921875,51,latent,0.35,correlated,33,0.11643382352941177,0.0003788966206436439,1.0003788115180772,1.018737238073209
256,0.2,0.19921875,51,latent,0.35,uncorrelated,33,0.0491421568627451,3.053326374282893e-05,1.0000305326413759,1.0015251113152484
256,0.2,0.19921875,51,latent,0.35,correlated,34,0.12485294117647058,0.0005007199578216523,1.0005005676605097,1.024667807507612
256,0.2,0.19921875,51,latent,0.35,uncorrelated,34,0.04867647058823529,3.0736699355828455e-05,1.000030736091626,1.0015353192997325
256,0.2,0.19921875,51,latent,0.35,correlated,35,0.11702205882352941,0.00042113740897166245,1.0004210234956363,1.0207806924052891
256,0.2,0.19921875,51,latent,0.35,uncorrelated,35,0.050845588235294115,2.9533288949951375e-05,1.0000295327847655,1.0014754063873825
256,0.2,0.19921875,51,latent,0.35,correlated,36,0.121875,0.0004357177092049815,1.0004355997831644,1.0215001156684513
256,0.2,0.19921875,51,latent,0.35,uncorrelated,36,0.050416666666666665,2.766774397667564e-05,1.000027667288096,1.0013822495871152
256,0.2,0.19921875,51,latent,0.35,correlated,37,0.1311029411764706,0.000562668746372059,1.0005624697498012,1.027654980276895
256,0.2,0.19921875,51,latent,0.35,uncorrelated,37,0.048799019607843136,3.1613589183270386e-05,1.0000316129339129,1.001579045530119
256,0.2,0.19921875,51,latent,0.35,correlated,38,0.12026960784313726,0.00041549745078250445,1.000415389974184,1.0205138897506376
256,0.2,0.19921875,51,latent,0.35,uncorrelated,38,0.04863970588235294,3.2942281343525494e-05,1.000032941441184,1.001645021257896
256,0.2,0.19921875,51,latent,0.35,correlated,39,0.1264828431372549,0.0005333035912846492,1.0005331256594365,1.0262366459697174
256,0.2,0.19921875,51,latent,0.35,uncorrelated,39,0.05136029411764706,3.409593124062389e-05,1.000034095131116,1.001702802192954
256,0.2,0.19921875,51,latent,0.35,correlated,40,0.12307598039215686,0.0004268043588061906,1.0004266979002379,1.0210812016184627
256,0.2,0.19921875,51,latent,0.35,uncorrelated,40,0.04911764705882353,3.111371074285154e-05,1.0000311130650426,1.0015540756317411
256,0.2,0.19921875,51,latent,0.35,correlated,41,0.12917892156862745,0.0005139034124318701,1.0005137417742624,1.0253047005939344
256,0.2,0.19921875,51,latent,0.35,uncorrelated,41,0.05019607843137255,2.8468364590165173e-05,1.0000284678746076,1.001422195714588
256,0.2,0.19921875,51,latent,0.35,correlated,42,0.12817401960784314,0.0005454960585012552,1.0005452975696572,1.0267990817126296
256,0.2,0.19921875,51,latent,0.35,uncorrelated,42,0.05018382352941177,3.3126204994685304e-05,1.0000331255533246,1.0016546847233967
256,0.2,0.19921875,51,latent,0.35,correlated,43,0.12115196078431373,0.0004270628142644986,1.0004269445671483,1.0210673827223662
256,0.2,0.19921875,51,latent,0.35,uncorrelated,43,0.0496078431372549,2.8758005028231972e-05,1.000028757496851,1.001436632428239
256,0.2,0.19921875,51,latent,0.35,correlated,44,0.12753676470588235,0.0005284023019049988,1.000528228757532,1.0260020748981906
256,0.2,0.19921875,51,latent,0.35,uncorrelated,44,0.049448529411764704,3.430108070236938e-05,1.0000343003483374,1.0017132277849194
256,0.2,0.19921875,51,latent,0.35,correlated,45,0.13192401960784314,0.0005744613567745437,1.0005742594213725,1.0282377433863026
256,0.2,0.19921875,51,latent,0.35,uncorrelated,45,0.04814950980392157,2.947186720228268e-05,1.000029471305909,1.001472193384057
256,0.2,0.19921875,51,latent,0.35,correlated,46,0.12572303921568628,0.0004912429160918501,1.000491095869887,1.024206607898431
256,0.2,0.19921875,51,latent,0.35,uncorrelated,46,0.04997549019607843,3.0444632437750185e-05,1.0000304441073948,1.0015209214459186
256,0.2,0.19921875,51,latent,0.35,correlated,47,0.12540441176470588,0.0004762215324422733,1.0004760860216448,1.0234826666290933
256,0.2,0.19921875,51,latent,0.35,uncorrelated,47,0.050833333333333335,3.082498906906092e-05,1.0000308244243719,1.0015398405864597
256,0.2,0.19921875,51,latent,0.35,correlated,48,0.11208333333333333,0.0003831328012510272,1.0003830356653125,1.0189209146675182
256,0.2,0.19921875,51,latent,0.35,uncorrelated,48,0.04899509803921569,2.558524695441421e-05,1.0000255848465844,1.0012782632707529
256,0.2,0.19921875,51,latent,0.35,correlated,49,0.12388480392156863,0.0005218965732919465,1.0005217079025945,1.0256420354395206
256,0.2,0.19921875,51,latent,0.35,uncorrelated,49,0.049019607843137254,2.651900593474606e-05,1.0000265185904258,1.0013249133762459
256,0.2,0.19921875,51,latent,0.45,correlated,0,0.20536764705882352,0.002441602465068111,1.0024380435981741,1.1144169863175966
256,0.2,0.19921875,51,latent,0.45,uncorrelated,0,0.05204656862745098,3.310219933321272e-05,1.0000331015244752,1.0016534267087447
256,0.2,0.19921875,51,latent,0.45,correlated,1,0.20551470588235293,0.0023130609409276973,1.002310046529102,1.1090162172090003
256,0.2,0.19921875,51,latent,0.45,uncorrelated,1,0.04714460784313725,2.3564165790306895e-05,1.0000235638105117,1.001177321760414
256,0.2,0.19921875,51,latent,0.45,correlated,2,0.20598039215686276,0.0024463299077560666,1.002442716465436,1.1145207705810634
256,0.2,0.19921875,51,latent,0.45,uncorrelated,2,0.05136029411764706,3.154398101032031e-05,1.000031543337679,1.001575595050355
256,0.2,0.19921875,51,latent,0.45,correlated,3,0.20899509803921568,0.00263298195311381,1.0026287631000468,1.1226874518208356
256,0.2,0.19921875,51,latent,0.45,uncorrelated,3,0.049705882352941176,2.5626090738102238e-05,1.000025625708655,1.00128035092441
256,0.2,0.19921875,51,latent,0.45,correlated,4,0.1830637254901961,0.0016304959713364395,1.0016289387590878,1.0779950293817995
256,0.2,0.19921875,51,latent,0.45,uncorrelated,4,0.04927696078431373,3.0035705771158905e-05,1.0000300351180484,1.0015003195237997
256,0.2,0.19921875,51,latent,0.45,correlated,5,0.19674019607843138,0.0021067556737227764,1.0021040867746134,1.0994764941748028
256,0.2,0.19921875,51,latent,0.45,uncorrelated,5,0.0495343137254902,2.8968920324761967e-05,1.0000289683701422,1.001447074041453
256,0.2,0.19921875,51,latent,0.45,correlated,6,0.20154411764705882,0.002210777947160217,1.0022079222193552,1.1042725981803747
256,0.2,0.19921875,51,latent,0.45,uncorrelated,6,0.05240196078431372,3.505811301837151e-05,1.0000350573572512,1.0017510208856564
256,0.2,0.19921875,51,latent,0.45,correlated,7,0.204375,0.002335430501136441,1.0023322216379518,1.1097868653769742
256,0.2,0.19921875,51,latent,0.45,uncorrelated,7,0.0491421568627451,3.009474226541828e-05,1.0000300942223674,1.0015034398337814
256,0.2,0.19921875,51,latent,0.45,correlated,8,0.1906985294117647,0.0018583950495567314,1.0018563862869019,1.088412705717985
256,0.2,0.19921875,51,latent,0.45,uncorrelated,8,0.04927696078431373,3.146967300472669e-05,1.0000314690388692,1.001571902197192
256,0.2,0.19921875,51,latent,0.45,correlated,9,0.20090686274509803,0.002213110618983272,1.002210223736175,1.1043126103736853
256,0.2,0.19921875,51,latent,0.45,uncorrelated,9,0.051029411764705886,3.314329047651356e-05,1.0000331425538367,1.0016553280794747
256,0.2,0.19921875,51,latent,0.45,correlated,10,0.20001225490196078,0.002162461576806809,1.002159674716401,1.1019999946884254
256,0.2,0.19921875,51,latent,0.45,uncorrelated,10,0.04892156862745098,2.9806733222893156e-05,1.0000298062094497,1.001489029834507
256,0.2,0.19921875,51,latent,0.45,correlated,11,0.20275735294117647,0.002378023182071752,1.0023744869175149,1.1113235118423916
256,0.2,0.19921875,51,latent,0.45,uncorrelated,11,0.04993872549019608,2.7852480380848995e-05,1.0000278520301153,1.001391500413202
256,0.2,0.19921875,51,latent,0.45,correlated,12,0.19685049019607842,0.0021234315339217196,1.0021206820266007,1.1001641692983188
256,0.2,0.19921875,51,latent,0.45,uncorrelated,12,0.05067401960784314,3.0405584956012398e-05,1.000030405036128,1.0015189099800839
256,0.2,0.19921875,51,latent,0.45,correlated,13,0.1985906862745098,0.0021344582895153445,1.0021318332753086,1.1009070898771713
256,0.2,0.19921875,51,latent,0.45,uncorrelated,13,0.04920343137254902,2.5941703935515e-05,1.0000259412895784,1.0012960513186278
256,0.2,0.19921875,51,latent,0.45,correlated,14,0.20011029411764705,0.0022496345968462356,1.0022465404403085,1.1057549522429866
256,0.2,0.19921875,51,latent,0.45,uncorrelated,14,0.05014705882352941,3.4241225565581865e-05,1.000034240435033,1.0017100907611365
256,0.2,0.19921875,51,latent,0.45,correlated,15,0.2097549019607843,0.0027765744733831634,1.0027716924855676,1.1286339873276134
256,0.2,0.19921875,51,latent,0.45,uncorrelated,15,0.05053921568627451,3.3349040668747316e-05,1.0000333483222812,1.0016656606463854
256,0.2,0.19921875,51,latent,0.45,correlated,16,0.202046568627451,0.002173272181325433,1.0021706375690702,1.1028075541794438
256,0.2,0.19921875,51,latent,0.45,uncorrelated,16,0.048651960784313726,2.6391998552592892e-05,1.0000263915777936,1.0013185499496229
256,0.2,0.19921875,51,latent,0.45,correlated,17,0.20034313725490197,0.0023327028019012297,1.0023295448826628,1.1097241514041574
256,0.2,0.19921875,51,latent,0.45,uncorrelated,17,0.048590686274509805,3.275870517372654e-05,1.000032758038144,1.0016362716657508
256,0.2,0.19921875,51,latent,0.45,correlated,18,0.1942892156862745,0.002029490713648974,1.0020270084473923,1.095999316479997
256,0.2,0.19921875,51,latent,0.45,uncorrelated,18,0.04980392156862745,2.661022273673022e-05,1.0000266097943784,1.0013294422632448
256,0.2,0.19921875,51,latent,0.45,correlated,19,0.2236029411764706,0.0033282529555940022,1.0033217087108455,1.1528551449236577
256,0.2,0.19921875,51,latent,0.45,uncorrelated,19,0.048504901960784316,2.8357918523041667e-05,1.0000283573806439,1.0014165544142242
256,0.2,0.19921875,51,latent,0.45,correlated,20,0.21165441176470587,0.002677866026264408,1.0026737558845034,1.1250296358628422
256,0.2,0.19921875,51,latent,0.45,uncorrelated,20,0.04868872549019608,3.0775599599701476e-05,1.000030775028748,1.0015373558975165
256,0.2,0.19921875,51,latent,0.45,correlated,21,0.20009803921568628,0.0021570579177220676,1.0021543920724605,1.1019543111330288
256,0.2,0.19921875,51,latent,0.45,uncorrelated,21,0.04986519607843137,2.8421113014602228e-05,1.0000284206490997,1.0014198979273434
256,0.2,0.19921875,51,latent,0.45,correlated,22,0.18824754901960783,0.0018537034445650616,1.0018515679543174,1.0879477963479243
256,0.2,0.19921875,51,latent,0.45,uncorrelated,22,0.049840686274509806,3.0771135347641556e-05,1.0000307705713347,1.001537149653818
256,0.2,0.19921875,51,latent,0.45,correlated,23,0.20681372549019608,0.0024661939329989973,1.0024626299539763,1.115583260562072
256,0.2,0.19921875,51,latent,0.45,uncorrelated,23,0.04954656862745098,2.9641125962111103e-05,1.0000296404510345,1.0014803751555554
256,0.2,0.19921875,51,latent,0.45,correlated,24,0.18975490196078432,0.0019666630151676198,1.0019641708661187,1.0928763749269739
256,0.2,0.19921875,51,latent,0.45,uncorrelated,24,0.049926470588235294,3.450947528665445e-05,1.0000345087536093,1.001723673935923
256,0.2,0.19921875,51,latent,0.45,correlated,25,0.2183700980392157,0.0029764870494285757,1.0029712800164714,1.1378264191799252
256,0.2,0.19921875,51,latent,0.45,uncorrelated,25,0.04995098039215686,3.063637147477215e-05,1.0000306358036333,1.0015304019653668
256,0.2,0.19921875,51,latent,0.45,correlated,26,0.19822303921568626,0.0021703480491100705,1.002167488275472,1.102264637593109
256,0.2,0.19921875,51,latent,0.45,uncorrelated,26,0.05093137254901961,3.0937472908232883e-05,1.000030936871533,1.0015453738200215
256,0.2,0.19921875,51,latent,0.45,correlated,27,0.2032107843137255,0.00224111147390521,1.002238266601529,1.1057651428140625
256,0.2,0.19921875,51,latent,0.45,uncorrelated,27,0.05053921568627451,2.919846415594304e-05,1.0000291979259421,1.0014585806280916
256,0.2,0.19921875,51,latent,0.45,correlated,28,0.20327205882352942,0.0023006330815919214,1.0022974571933376,1.1081273682165493
256,0.2,0.19921875,51,latent,0.45,uncorrelated,28,0.049227941176470585,3.064312085849334e-05,1.000030642509989,1.0015306327184446
256,0.2,0.19921875,51,latent,0.45,correlated,29,0.20150735294117647,0.0022183091580538403,1.002215411059604,1.1045569927181238
256,0.2,0.19921875,51,latent,0.45,uncorrelated,29,0.04889705882352941,2.6974153511846873e-05,1.0000269737267575,1.0013476426942838
256,0.2,0.19921875,51,latent,0.45,correlated,30,0.19463235294117648,0.0019492982348889192,1.0019470821389973,1.0925291795545986
256,0.2,0.19921875,51,latent,0.45,uncorrelated,30,0.04938725490196078,2.676578248562016e-05,1.0000267653760688,1.0013372747720353
256,0.2,0.19921875,51,latent,0.45,correlated,31,0.21262254901960784,0.002646822277065382,1.0026427920040548,1.1236575140880727
256,0.2,0.19921875,51,latent,0.45,uncorrelated,31,0.05029411764705882,3.077353238008006e-05,1.0000307729830018,1.001537305870589
256,0.2,0.19921875,51,latent,0.45,correlated,32,0.2092279411764706,0.002479883614946363,1.0024763651713036,1.1163268798358144
256,0.2,0.19921875,51,latent,0.45,uncorrelated,32,0.04987745098039216,3.412509611687812e-05,1.000034124346149,1.0017043848168017
256,0.2,0.19921875,51,latent,0.45,correlated,33,0.2092892156862745,0.002621696347464399,1.0026176033713539,1.122301098445132
256,0.2,0.19921875,51,latent,0.45,uncorrelated,33,0.05017156862745098,3.301145958191043e-05,1.0000330107805628,1.001648879530982
256,0.2,0.19921875,51,latent,0.45,correlated,34,0.19917892156862746,0.0021877190722742385,1.0021848458792604,1.1031126593845382
256,0.2,0.19921875,51,latent,0.45,uncorrelated,34,0.050073529411764704,3.0914191657054975e-05,1.0000309136057843,1.0015442481414119
256,0.2,0.19921875,51,latent,0.45,correlated,35,0.21090686274509804,0.0027287556256643374,1.0027242151060602,1.1268112861913662
256,0.2,0.19921875,51,latent,0.45,uncorrelated,35,0.050906862745098036,3.6899404970561846e-05,1.000036898601213,1.0018429657815606
256,0.2,0.19921875,51,latent,0.45,correlated,36,0.1991299019607843,0.002153245528916103,1.0021505815947334,1.101771284288046
256,0.2,0.19921875,51,latent,0.45,uncorrelated,36,0.049215686274509805,3.129036084349156e-05,1.0000312897613404,1.0015630226628434
