N,nominal_load,actual_load,P,generator,corr,cue_noise,deltaF_int,deltaF_cum,retrieval_degradation,failure_probability_increase,corr_final_overlap_mean,uncorr_final_overlap_mean,corr_success_mean,uncorr_success_mean,corr_spearman_cost_error,uncorr_spearman_cost_error
256,0.05,0.05078125,13,block,0.45,0.1,0.0023964084940459873,0.028277133872828708,0.5362369791666667,1.0,0.4637630208333333,1.0,0.0,1.0,-0.8512042697909458,nan
256,0.05,0.05078125,13,block,0.45,0.15,0.0023964084940459873,0.028277133872828708,0.5374609375,1.0,0.46251302083333334,0.9999739583333334,0.0,1.0,-0.8319445158100036,0.0801341094470952
256,0.05,0.05078125,13,block,0.45,0.2,0.0023964084940459873,0.028277133872828708,0.53765625,1.0,0.4623307291666667,0.9999869791666667,0.0,1.0,-0.8210595112452473,0.056969955108874745
256,0.05,0.05078125,13,latent,0.15,0.05,1.0857458032198508e-05,0.0001301803814013347,1.3020833333321491e-05,0.0,0.9999869791666667,1.0,1.0,1.0,0.06593411029163553,nan
256,0.05,0.05078125,13,latent,0.15,0.1,1.0857458032198508e-05,0.0001301803814013347,1.3020833333321491e-05,0.0,0.9999869791666667,1.0,1.0,1.0,0.06734953590684666,nan
256,0.05,0.05078125,13,latent,0.15,0.15,1.0857458032198508e-05,0.0001301803814013347,3.906249999996447e-05,0.0,0.9999609375,1.0,1.0,1.0,0.11439236564107343,nan
256,0.05,0.05078125,13,latent,0.15,0.2,1.0857458032198508e-05,0.0001301803814013347,0.00014322916666664742,0.0,0.9998567708333334,1.0,1.0,1.0,0.09273470823555033,nan
256,0.05,0.05078125,13,latent,0.25,0.05,6.692022970233857e-05,0.0008018079801126454,0.06203124999999998,0.10999999999999999,0.93796875,1.0,0.89,1.0,0.5456872790532019,nan
256,0.05,0.05078125,13,latent,0.25,0.1,6.692022970233857e-05,0.0008018079801126454,0.07328124999999996,0.1283333333333333,0.92671875,1.0,0.8716666666666667,1.0,0.5168663197681503,nan
256,0.05,0.05078125,13,latent,0.25,0.15,6.692022970233857e-05,0.0008018079801126454,0.0775520833333333,0.13666666666666671,0.9224479166666667,1.0,0.8633333333333333,1.0,0.5148024234388837,nan
256,0.05,0.05078125,13,latent,0.25,0.2,6.692022970233857e-05,0.0008018079801126454,0.09252604166666667,0.16166666666666663,0.9074739583333333,1.0,0.8383333333333334,1.0,0.4982411991987939,nan
256,0.05,0.05078125,13,latent,0.35,0.05,0.00045679730205261393,0.005457948961533177,0.5939322916666667,0.965,0.40606770833333333,1.0,0.035,1.0,-0.5779503356587862,nan
256,0.05,0.05078125,13,latent,0.35,0.1,0.00045679730205261393,0.005457948961533177,0.5971744791666667,0.97,0.40282552083333334,1.0,0.03,1.0,-0.5717253455066537,nan
256,0.05,0.05078125,13,latent,0.35,0.15,0.00045679730205261393,0.005457948961533177,0.5917447916666667,0.9616666666666667,0.40825520833333334,1.0,0.03833333333333333,1.0,-0.561415402479855,nan
256,0.05,0.05078125,13,latent,0.35,0.2,0.00045679730205261393,0.005457948961533177,0.6001041666666667,0.9683333333333334,0.39989583333333334,1.0,0.03166666666666667,1.0,-0.5602688805085965,nan
256,0.05,0.05078125,13,latent,0.45,0.05,0.0023524159451093762,0.027759930248849374,0.5358203125000001,1.0,0.4641796875,1.0,0.0,1.0,-0.8211759845950654,nan
256,0.05,0.05078125,13,latent,0.45,0.1,0.0023524159451093762,0.027759930248849374,0.5326953125,1.0,0.4673046875,1.0,0.0,1.0,-0.8151473690204248,nan
256,0.05,0.05078125,13,latent,0.45,0.15,0.0023524159451093762,0.027759930248849374,0.5346223958333334,1.0,0.4653776041666667,1.0,0.0,1.0,-0.8212105732722769,nan
256,0.05,0.05078125,13,latent,0.45,0.2,0.0023524159451093762,0.027759930248849374,0.5383723958333333,1.0,0.46162760416666665,1.0,0.0,1.0,-0.8114420659103236,nan
256,0.05,0.05078125,13,mixture,0.15,0.05,2.902851651942484e-06,3.480234970920648e-05,0.0,0.0,1.0,1.0,1.0,1.0,nan,nan
256,0.05,0.05078125,13,mixture,0.15,0.1,2.902851651942484e-06,3.480234970920648e-05,0.0,0.0,1.0,1.0,1.0,1.0,nan,nan
256,0.05,0.05078125,13,mixture,0.15,0.15,2.902851651942484e-06,3.480234970920648e-05,0.0,0.0,1.0,1.0,1.0,1.0,nan,nan
256,0.05,0.05078125,13,mixture,0.15,0.2,2.902851651942484e-06,3.480234970920648e-05,0.0,0.0,1.0,1.0,1.0,1.0,nan,nan
256,0.05,0.05078125,13,mixture,0.25,0.05,2.2522497610477643e-05,0.00027004837213029376,0.0005598958333333792,0.0016666666666667052,0.9994401041666666,1.0,0.9983333333333333,1.0,0.16720280725032105,nan
256,0.05,0.05078125,13,mixture,0.25,0.1,2.2522497610477643e-05,0.00027004837213029376,0.00048177083333333925,0.0016666666666667052,0.9995182291666667,1.0,0.9983333333333333,1.0,0.1360408566833015,nan
256,0.05,0.05078125,13,mixture,0.25,0.15,2.2522497610477643e-05,0.00027004837213029376,0.0013281250000000133,0.0033333333333332993,0.998671875,1.0,0.9966666666666667,1.0,0.11817689834063551,nan
256,0.05,0.05078125,13,mixture,0.25,0.2,2.2522497610477643e-05,0.00027004837213029376,0.00105468750000004,0.0050000000000000044,0.9989453125,1.0,0.995,1.0,0.21209279917156582,nan
256,0.05,0.05078125,13,mixture,0.35,0.05,0.00016496360395867882,0.001974002881709902,0.07569010416666666,0.15666666666666662,0.9242838541666667,0.9999739583333334,0.8433333333333334,1.0,0.5989929035666085,0.09916608853180661
256,0.05,0.05078125,13,mixture,0.35,0.1,0.00016496360395867882,0.001974002881709902,0.06993489583333334,0.1466666666666666,0.9300520833333333,0.9999869791666667,0.8533333333333334,1.0,0.58200531899664,0.06923674023730901
256,0.05,0.05078125,13,mixture,0.35,0.15,0.00016496360395867882,0.001974002881709902,0.08032552083333333,0.15500000000000003,0.9196744791666667,1.0,0.845,1.0,0.5658481598930912,nan
256,0.05,0.05078125,13,mixture,0.35,0.2,0.00016496360395867882,0.001974002881709902,0.09028645833333337,0.17333333333333334,0.9097005208333333,0.9999869791666667,0.8266666666666667,1.0,0.580540106101676,0.0701803453660729
256,0.05,0.05078125,13,mixture,0.45,0.05,0.0007209478089191812,0.00858892110048437,0.28592447916666663,0.5816666666666667,0.7140755208333334,1.0,0.41833333333333333,1.0,0.4669151985604571,nan
256,0.05,0.05078125,13,mixture,0.45,0.1,0.0007209478089191812,0.00858892110048437,0.3000390625,0.5900000000000001,0.6999609375,1.0,0.41,1.0,0.4421394891931534,nan
256,0.05,0.05078125,13,mixture,0.45,0.15,0.0007209478089191812,0.00858892110048437,0.31845052083333336,0.6416666666666666,0.6815494791666666,1.0,0.35833333333333334,1.0,0.359241098712922,nan
256,0.05,0.05078125,13,mixture,0.45,0.2,0.0007209478089191812,0.00858892110048437,0.34451822916666663,0.6799999999999999,0.6554817708333334,1.0,0.32,1.0,0.31768912125728166,nan
256,0.1,0.1015625,26,block,0.15,0.05,8.006239841318319e-06,0.0001999195973483303,0.04419270833333333,0.07833333333333325,0.9519140625,0.9961067708333333,0.915,0.9933333333333333,0.4619061478279573,0.3004975998191477
256,0.1,0.1015625,26,block,0.15,0.1,8.006239841318319e-06,0.0001999195973483303,0.05644531250000007,0.09333333333333338,0.939375,0.9958203125,0.8983333333333333,0.9916666666666667,0.5020896890109491,0.37718433030634524
256,0.1,0.1015625,26,block,0.15,0.15,8.006239841318319e-06,0.0001999195973483303,0.05989583333333337,0.10499999999999998,0.9336328125,0.9935286458333333,0.8833333333333333,0.9883333333333333,0.5034131224738875,0.3759991596279694
256,0.1,0.1015625,26,block,0.15,0.2,8.006239841318319e-06,0.0001999195973483303,0.08842447916666663,0.15500000000000003,0.8971875,0.9856119791666667,0.8133333333333334,0.9683333333333334,0.4703260566852967,0.3023651111123638
256,0.1,0.1015625,26,block,0.25,0.05,7.653182644573597e-05,0.0019084188052664874,0.6443619791666666,0.8933333333333333,0.3512890625,0.9956510416666666,0.1,0.9933333333333333,-0.20813416663111764,0.4556437077975189
256,0.1,0.1015625,26,block,0.25,0.1,7.653182644573597e-05,0.0019084188052664874,0.6497786458333333,0.9,0.3449479166666667,0.9947265625,0.085,0.985,-0.23323587389645978,0.4071608147391583
256,0.1,0.1015625,26,block,0.25,0.15,7.653182644573597e-05,0.0019084188052664874,0.6512890625,0.895,0.3416796875,0.99296875,0.09,0.985,-0.2722637454856175,0.44154380366958285
256,0.1,0.1015625,26,block,0.25,0.2,7.653182644573597e-05,0.0019084188052664874,0.6615234375,0.91,0.32703125,0.9885546875,0.065,0.975,-0.36420218455784237,0.42571601356164335
256,0.1,0.1015625,26,block,0.35,0.05,0.00048061464833470957,0.011908278829344976,0.6381901041666667,0.9983333333333333,0.35782552083333335,0.996015625,0.0,0.9983333333333333,-0.8248941187337854,0.3831354491107496
256,0.1,0.1015625,26,block,0.35,0.1,0.00048061464833470957,0.011908278829344976,0.6375130208333334,0.995,0.35803385416666667,0.995546875,0.0,0.995,-0.8315024252796446,0.3921047871937469
256,0.1,0.1015625,26,block,0.35,0.15,0.00048061464833470957,0.011908278829344976,0.6365494791666667,0.985,0.3553385416666667,0.9918880208333334,0.0,0.985,-0.817873673584057,0.4280153224902996
256,0.1,0.1015625,26,block,0.35,0.2,0.00048061464833470957,0.011908278829344976,0.6182291666666666,0.9416666666666667,0.3587239583333333,0.976953125,0.0,0.9416666666666667,-0.7812630045264046,0.413884520955819
256,0.1,0.1015625,26,block,0.45,0.05,0.002263952204069941,0.054802943588798225,0.5416015624999999,0.995,0.45404947916666666,0.9956510416666666,0.0,0.995,-0.8720402365451143,0.3984938316575568
256,0.1,0.1015625,26,block,0.45,0.1,0.002263952204069941,0.054802943588798225,0.5422135416666667,0.9983333333333333,0.45455729166666664,0.9967708333333334,0.0,0.9983333333333333,-0.8918391930593161,0.3845092423400661
256,0.1,0.1015625,26,block,0.45,0.15,0.002263952204069941,0.054802943588798225,0.5415104166666667,0.985,0.45244791666666667,0.9939583333333334,0.0,0.985,-0.8858702185354661,0.36405769975896185
256,0.1,0.1015625,26,block,0.45,0.2,0.002263952204069941,0.054802943588798225,0.5413151041666666,0.98,0.4511588541666667,0.9924739583333333,0.0,0.98,-0.8861340810538842,0.38529149481053165
256,0.1,0.1015625,26,latent,0.15,0.05,6.619736818924693e-06,0.00016526761038870852,0.03401041666666671,0.05499999999999994,0.9611848958333333,0.9951953125,0.935,0.99,0.47216339491336073,0.3640310076133588
256,0.1,0.1015625,26,latent,0.15,0.1,6.619736818924693e-06,0.00016526761038870852,0.037330729166666576,0.06333333333333335,0.9584375,0.9957682291666666,0.9266666666666666,0.99,0.4456156159430847,0.34751549018761363
256,0.1,0.1015625,26,latent,0.15,0.15,6.619736818924693e-06,0.00016526761038870852,0.04937499999999995,0.08833333333333337,0.9433463541666667,0.9927213541666666,0.8966666666666666,0.985,0.48142171985984,0.3427824218996724
256,0.1,0.1015625,26,latent,0.15,0.2,6.619736818924693e-06,0.00016526761038870852,0.06707031249999995,0.125,0.9185286458333334,0.9855989583333333,0.8383333333333334,0.9633333333333334,0.4515331211727828,0.31137010891587563
256,0.1,0.1015625,26,latent,0.25,0.05,7.957365456845444e-05,0.0019842711814710423,0.63796875,0.8833333333333333,0.35865885416666665,0.9966276041666666,0.11,0.9933333333333333,-0.21964957595025936,0.3466036015691054
256,0.1,0.1015625,26,latent,0.25,0.1,7.957365456845444e-05,0.0019842711814710423,0.65359375,0.9083333333333333,0.3416015625,0.9951953125,0.085,0.9933333333333333,-0.3165046046661239,0.35318173212072457
256,0.1,0.1015625,26,latent,0.25,0.15,7.957365456845444e-05,0.0019842711814710423,0.681171875,0.9366666666666666,0.3126041666666667,0.9937760416666667,0.04833333333333333,0.985,-0.40302528714059443,0.2929849860660599
256,0.1,0.1015625,26,latent,0.25,0.2,7.957365456845444e-05,0.0019842711814710423,0.6772786458333333,0.9133333333333333,0.310625,0.9879036458333333,0.04666666666666667,0.96,-0.410796341323322,0.363477975477882
256,0.1,0.1015625,26,latent,0.35,0.05,0.0004668581199589461,0.011572782836704931,0.6431119791666666,0.9983333333333333,0.3544791666666667,0.9975911458333333,0.0,0.9983333333333333,-0.797693118485397,0.3072827882789384
256,0.1,0.1015625,26,latent,0.35,0.1,0.0004668581199589461,0.011572782836704931,0.6381380208333334,0.9916666666666667,0.35770833333333335,0.9958463541666667,0.0,0.9916666666666667,-0.7916367057060774,0.32150040952057163
256,0.1,0.1015625,26,latent,0.35,0.15,0.0004668581199589461,0.011572782836704931,0.6344921875,0.98,0.359140625,0.9936328125,0.0,0.98,-0.8016564648709773,0.3354571872271154
256,0.1,0.1015625,26,latent,0.35,0.2,0.0004668581199589461,0.011572782836704931,0.6247916666666666,0.9583333333333334,0.358984375,0.9837760416666667,0.0,0.9583333333333334,-0.7934519026667437,0.3560236117020601
256,0.1,0.1015625,26,latent,0.45,0.05,0.0022332415163599517,0.05407352360828099,0.545859375,0.9983333333333333,0.451953125,0.9978125,0.0,0.9983333333333333,-0.8893390512783597,0.31030474064282615
256,0.1,0.1015625,26,latent,0.45,0.1,0.0022332415163599517,0.05407352360828099,0.5415234375,0.9883333333333333,0.4528125,0.9943359375,0.0,0.9883333333333333,-0.8813624149820554,0.33144551022691754
256,0.1,0.1015625,26,latent,0.45,0.15,0.0022332415163599517,0.05407352360828099,0.5470052083333334,0.9933333333333333,0.4485677083333333,0.9955729166666667,0.0,0.9933333333333333,-0.8865940550209035,0.3685837758932374
256,0.1,0.1015625,26,latent,0.45,0.2,0.0022332415163599517,0.05407352360828099,0.5429557291666667,0.975,0.44859375,0.9915494791666667,0.0,0.975,-0.8953043304088976,0.3471494793212857
256,0.1,0.1015625,26,mixture,0.15,0.05,4.106025992101081e-06,0.0001024767914996616,0.003164062500000009,0.008333333333333304,0.9938020833333333,0.9969661458333333,0.99,0.9983333333333333,0.4687528476351343,0.4137834978963257
256,0.1,0.1015625,26,mixture,0.15,0.1,4.106025992101081e-06,0.0001024767914996616,0.009401041666666665,0.03166666666666662,0.988125,0.9975260416666667,0.9683333333333334,1.0,0.5366194991673737,0.3417785910754196
256,0.1,0.1015625,26,mixture,0.15,0.15,4.106025992101081e-06,0.0001024767914996616,0.004934895833333286,0.013333333333333308,0.9913020833333334,0.9962369791666666,0.9783333333333334,0.9916666666666667,0.4070069523676077,0.35031313055550556
256,0.1,0.1015625,26,mixture,0.15,0.2,4.106025992101081e-06,0.0001024767914996616,0.008203124999999978,0.036666666666666736,0.9809375,0.989140625,0.9416666666666667,0.9783333333333334,0.44817725958957655,0.40122336918649143
256,0.1,0.1015625,26,mixture,0.25,0.05,2.5980345790044268e-05,0.0006483555577634359,0.12188802083333328,0.235,0.876171875,0.9980598958333333,0.765,1.0,0.5800684585225014,0.35895976623163584
256,0.1,0.1015625,26,mixture,0.25,0.1,2.5980345790044268e-05,0.0006483555577634359,0.11790364583333335,0.21333333333333326,0.8791927083333333,0.9970963541666666,0.785,0.9983333333333333,0.5612198311981903,0.3712616432607329
256,0.1,0.1015625,26,mixture,0.25,0.15,2.5980345790044268e-05,0.0006483555577634359,0.1387890625,0.2699999999999999,0.8571354166666667,0.9959244791666667,0.7233333333333334,0.9933333333333333,0.586316744867685,0.31599749455199294
256,0.1,0.1015625,26,mixture,0.25,0.2,2.5980345790044268e-05,0.0006483555577634359,0.16683593749999992,0.30500000000000005,0.8219791666666667,0.9888151041666666,0.6716666666666666,0.9766666666666667,0.5062090288862215,0.3846489125214243
256,0.1,0.1015625,26,mixture,0.35,0.05,0.00014947716406399358,0.0037220522956191715,0.5934505208333334,0.8883333333333333,0.40140625,0.9948567708333333,0.1,0.9883333333333333,-0.10848344898082912,0.4074665183267251
256,0.1,0.1015625,26,mixture,0.35,0.1,0.00014947716406399358,0.0037220522956191715,0.575234375,0.8783333333333333,0.416484375,0.99171875,0.10666666666666667,0.985,-0.16345532973738,0.34423338521832214
256,0.1,0.1015625,26,mixture,0.35,0.15,0.00014947716406399358,0.0037220522956191715,0.6090494791666666,0.9149999999999999,0.3828255208333333,0.991875,0.07,0.985,-0.23826186361486007,0.3821068812253561
256,0.1,0.1015625,26,mixture,0.35,0.2,0.00014947716406399358,0.0037220522956191715,0.6049609375,0.8983333333333333,0.3778125,0.9827734375,0.06333333333333334,0.9616666666666667,-0.3114549857590177,0.41023109890356163
256,0.1,0.1015625,26,mixture,0.45,0.05,0.000776480356101894,0.01914548242177072,0.6110416666666666,0.9966666666666667,0.3859635416666667,0.9970052083333333,0.0,0.9966666666666667,-0.6496067981666411,0.3442090941534066
256,0.1,0.1015625,26,mixture,0.45,0.1,0.000776480356101894,0.01914548242177072,0.6139453125000001,0.9966666666666667,0.3834765625,0.997421875,0.0033333333333333335,1.0,-0.6639775316102127,0.32976757716311156
256,0.1,0.1015625,26,mixture,0.45,0.15,0.000776480356101894,0.01914548242177072,0.6081901041666666,0.9883333333333333,0.3866796875,0.9948697916666667,0.0016666666666666668,0.99,-0.6428783465122953,0.36155425245950024
256,0.1,0.1015625,26,mixture,0.45,0.2,0.000776480356101894,0.01914548242177072,0.5979166666666667,0.9666666666666667,0.3920703125,0.9899869791666667,0.0,0.9666666666666667,-0.6981031338374942,0.2905370522989283
256,0.15,0.1484375,38,block,0.15,0.05,6.499004580939882e-06,0.0002400349416116221,0.26410156250000005,0.29999999999999993,0.6663020833333333,0.9304036458333333,0.525,0.825,0.2317367064916385,0.4760659431583446
256,0.15,0.1484375,38,block,0.15,0.1,6.499004580939882e-06,0.0002400349416116221,0.29938802083333327,0.32499999999999996,0.6017578125,0.9011458333333333,0.435,0.76,0.2860312458726643,0.42919397616378535
256,0.15,0.1484375,38,block,0.15,0.15,6.499004580939882e-06,0.0002400349416116221,0.3208203125,0.3350000000000001,0.5504296875,0.87125,0.3333333333333333,0.6683333333333333,0.12079861616115502,0.3871676036503993
256,0.15,0.1484375,38,block,0.15,0.2,6.499004580939882e-06,0.0002400349416116221,0.3407291666666667,0.31333333333333324,0.4730989583333333,0.813828125,0.24333333333333335,0.5566666666666666,0.09222212602236998,0.25481669096643944
256,0.15,0.1484375,38,block,0.25,0.05,7.407195167519198e-05,0.002731163692803573,0.6763411458333334,0.8666666666666667,0.26244791666666667,0.9387890625,0.005,0.8716666666666667,-0.6231208855163078,0.38296769056783864
256,0.15,0.1484375,38,block,0.25,0.1,7.407195167519198e-05,0.002731163692803573,0.6507161458333334,0.7983333333333333,0.26147135416666667,0.9121875,0.0033333333333333335,0.8016666666666666,-0.6744511298558487,0.4194515891783792
256,0.15,0.1484375,38,block,0.25,0.15,7.407195167519198e-05,0.002731163692803573,0.6093619791666667,0.675,0.2610807291666667,0.8704427083333334,0.005,0.68,-0.6625565943208443,0.3814711232188723
256,0.15,0.1484375,38,block,0.25,0.2,7.407195167519198e-05,0.002731163692803573,0.5739453125,0.5816666666666667,0.25604166666666667,0.8299869791666666,0.0,0.5816666666666667,-0.6749268642542826,0.283189920424218
256,0.15,0.1484375,38,block,0.35,0.05,0.0004497359336783635,0.01644341905241964,0.5853776041666667,0.845,0.34834635416666665,0.9337239583333333,0.0,0.845,-0.8514798650644688,0.3993832636288772
256,0.15,0.1484375,38,block,0.35,0.1,0.0004497359336783635,0.01644341905241964,0.5629557291666667,0.7966666666666666,0.3530989583333333,0.9160546875,0.0,0.7966666666666666,-0.8362236973155075,0.43629573161247404
256,0.15,0.1484375,38,block,0.35,0.15,0.0004497359336783635,0.01644341905241964,0.5285026041666667,0.6983333333333334,0.348046875,0.8765494791666667,0.0,0.6983333333333334,-0.8639548521215971,0.3272380163221135
256,0.15,0.1484375,38,block,0.35,0.2,0.0004497359336783635,0.01644341905241964,0.4789583333333334,0.6033333333333334,0.3537890625,0.8327473958333333,0.0,0.6033333333333334,-0.8229642027952119,0.2814992289125112
256,0.15,0.1484375,38,block,0.45,0.05,0.002339080134124538,0.08244323069197956,0.501953125,0.8766666666666667,0.4516145833333333,0.9535677083333334,0.0,0.8766666666666667,-0.9303376166444383,0.43357095667128476
256,0.15,0.1484375,38,block,0.45,0.1,0.002339080134124538,0.08244323069197956,0.47781250000000003,0.81,0.44842447916666667,0.9262369791666667,0.0,0.81,-0.926467627215206,0.43419601710597394
256,0.15,0.1484375,38,block,0.45,0.15,0.002339080134124538,0.08244323069197956,0.45151041666666664,0.7566666666666667,0.4508463541666667,0.9023567708333333,0.0,0.7566666666666667,-0.9248125036014173,0.3679334062735018
256,0.15,0.1484375,38,block,0.45,0.2,0.002339080134124538,0.08244323069197956,0.39753906250000004,0.595,0.44959635416666666,0.8471354166666667,0.0,0.595,-0.9291710370970604,0.21105301228982534
256,0.15,0.1484375,38,latent,0.15,0.05,8.330274256174164e-06,0.0003076764459080117,0.2429817708333334,0.31666666666666665,0.6958072916666667,0.9387890625,0.5383333333333333,0.855,0.37534125441186117,0.42576281324456133
256,0.15,0.1484375,38,latent,0.15,0.1,8.330274256174164e-06,0.0003076764459080117,0.26070312500000004,0.30166666666666664,0.6554036458333333,0.9161067708333334,0.485,0.7866666666666666,0.3724593834174434,0.46565518464249855
256,0.15,0.1484375,38,latent,0.15,0.15,8.330274256174164e-06,0.0003076764459080117,0.29494791666666664,0.30833333333333335,0.5855208333333334,0.88046875,0.39166666666666666,0.7,0.23258979273778013,0.32946364801433486
256,0.15,0.1484375,38,latent,0.15,0.2,8.330274256174164e-06,0.0003076764459080117,0.29609375000000004,0.2866666666666666,0.5260416666666666,0.8221354166666667,0.2816666666666667,0.5683333333333334,0.07232023045478107,0.24358233738053855
256,0.15,0.1484375,38,latent,0.25,0.05,7.978293833610373e-05,0.0029414289299913854,0.6639322916666667,0.8216666666666667,0.27100260416666666,0.9349348958333333,0.011666666666666667,0.8333333333333334,-0.6654483349838703,0.3773780375120586
256,0.15,0.1484375,38,latent,0.25,0.1,7.978293833610373e-05,0.0029414289299913854,0.6711197916666667,0.8316666666666667,0.26329427083333334,0.9344140625,0.005,0.8366666666666667,-0.7068497760758814,0.4559471005109653
256,0.15,0.1484375,38,latent,0.25,0.15,7.978293833610373e-05,0.0029414289299913854,0.637734375,0.7333333333333333,0.2591145833333333,0.8968489583333333,0.0,0.7333333333333333,-0.7097429026994013,0.3786238611209509
256,0.15,0.1484375,38,latent,0.25,0.2,7.978293833610373e-05,0.0029414289299913854,0.5641145833333332,0.5666666666666667,0.26028645833333336,0.8244010416666666,0.0016666666666666668,0.5683333333333334,-0.7063363130330046,0.2823304225373774
256,0.15,0.1484375,38,latent,0.35,0.05,0.00043706507603302747,0.01598601285805623,0.5895182291666667,0.8433333333333334,0.349453125,0.9389713541666667,0.0,0.8433333333333334,-0.8382863048660221,0.4068130445971484
256,0.15,0.1484375,38,latent,0.35,0.1,0.00043706507603302747,0.01598601285805623,0.5725911458333334,0.8216666666666667,0.35279947916666665,0.925390625,0.0,0.8216666666666667,-0.8239710444822642,0.437309748911677
256,0.15,0.1484375,38,latent,0.35,0.15,0.00043706507603302747,0.01598601285805623,0.5501432291666666,0.7483333333333333,0.3515234375,0.9016666666666666,0.0,0.7483333333333333,-0.8171189366043383,0.38110729968399565
256,0.15,0.1484375,38,latent,0.35,0.2,0.00043706507603302747,0.01598601285805623,0.45932291666666664,0.5383333333333333,0.35208333333333336,0.81140625,0.0,0.5383333333333333,-0.8562941287216157,0.21984792700063677
256,0.15,0.1484375,38,latent,0.45,0.05,0.0022659191481753105,0.0799615399541358,0.48575520833333335,0.85,0.4487890625,0.9345442708333334,0.0,0.85,-0.90804783496434,0.44641702322159005
256,0.15,0.1484375,38,latent,0.45,0.1,0.0022659191481753105,0.0799615399541358,0.46843750000000006,0.7983333333333333,0.45033854166666665,0.9187760416666667,0.0,0.7983333333333333,-0.923116376079245,0.38117157881588143
256,0.15,0.1484375,38,latent,0.45,0.15,0.0022659191481753105,0.0799615399541358,0.4284505208333334,0.72,0.451015625,0.8794661458333334,0.0,0.72,-0.9286020738766967,0.3822100420657207
256,0.15,0.1484375,38,latent,0.45,0.2,0.0022659191481753105,0.0799615399541358,0.36779947916666667,0.585,0.44643229166666665,0.8142317708333333,0.0,0.585,-0.9186884012101618,0.2243970194288196
256,0.15,0.1484375,38,mixture,0.15,0.05,3.755757731482845e-06,0.00013871836939771676,0.06304687500000006,0.13833333333333342,0.8815104166666666,0.9445572916666667,0.7383333333333333,0.8766666666666667,0.43040811809057505,0.47899394728922784
256,0.15,0.1484375,38,mixture,0.15,0.1,3.755757731482845e-06,0.00013871836939771676,0.05264322916666675,0.11166666666666669,0.8612630208333333,0.91390625,0.69,0.8016666666666666,0.47590815844915124,0.3965318448521929
256,0.15,0.1484375,38,mixture,0.15,0.15,3.755757731482845e-06,0.00013871836939771676,0.06532552083333332,0.1100000000000001,0.8026822916666667,0.8680078125,0.575,0.685,0.1935229593333937,0.32464431068425953
256,0.15,0.1484375,38,mixture,0.15,0.2,3.755757731482845e-06,0.00013871836939771676,0.07234374999999993,0.1416666666666666,0.7469270833333334,0.8192708333333333,0.43833333333333335,0.58,0.22690129003444381,0.27077756551657195
256,0.15,0.1484375,38,mixture,0.25,0.05,2.610811572423266e-05,0.0009638442974189143,0.4069270833333334,0.5633333333333334,0.5258072916666666,0.932734375,0.2683333333333333,0.8316666666666667,0.1494844726207617,0.45163497314382894
256,0.15,0.1484375,38,mixture,0.25,0.1,2.610811572423266e-05,0.0009638442974189143,0.4039453125,0.5533333333333332,0.5123958333333334,0.9163411458333334,0.25333333333333335,0.8066666666666666,0.05810916676253801,0.4306334877412907
256,0.15,0.1484375,38,mixture,0.25,0.15,2.610811572423266e-05,0.0009638442974189143,0.43781250000000005,0.5733333333333334,0.4384765625,0.8762890625,0.14333333333333334,0.7166666666666667,-0.08485711644342138,0.3205986690610172
256,0.15,0.1484375,38,mixture,0.25,0.2,2.610811572423266e-05,0.0009638442974189143,0.4074869791666667,0.43666666666666665,0.3875390625,0.7950260416666667,0.09333333333333334,0.53,-0.16173003806460676,0.2465740211596998
256,0.15,0.1484375,38,mixture,0.35,0.05,0.00014540743499491526,0.005351197012154252,0.6343489583333333,0.845,0.29380208333333335,0.9281510416666666,0.0,0.845,-0.6115948721478108,0.39683897681859287
256,0.15,0.1484375,38,mixture,0.35,0.1,0.00014540743499491526,0.005351197012154252,0.6155338541666666,0.7933333333333333,0.29899739583333335,0.91453125,0.0,0.7933333333333333,-0.6550468901285037,0.3910903598646921
256,0.15,0.1484375,38,mixture,0.35,0.15,0.00014540743499491526,0.005351197012154252,0.5739583333333333,0.6933333333333334,0.29662760416666667,0.8705859375,0.0033333333333333335,0.6966666666666667,-0.5181060304877831,0.3261117526733479
256,0.15,0.1484375,38,mixture,0.35,0.2,0.00014540743499491526,0.005351197012154252,0.5146614583333333,0.5533333333333333,0.2985026041666667,0.8131640625,0.0,0.5533333333333333,-0.6319460417806007,0.1925757300873233
256,0.15,0.1484375,38,mixture,0.45,0.05,0.0007216378914640664,0.026226631205026774,0.5286848958333334,0.8166666666666667,0.39694010416666664,0.925625,0.0,0.8166666666666667,-0.7172763762378972,0.39814362249357493
256,0.15,0.1484375,38,mixture,0.45,0.1,0.0007216378914640664,0.026226631205026774,0.5172395833333333,0.8016666666666666,0.4042838541666667,0.9215234375,0.0,0.8016666666666666,-0.737893996122117,0.397352708061814
256,0.15,0.1484375,38,mixture,0.45,0.15,0.0007216378914640664,0.026226631205026774,0.48250000000000004,0.6833333333333333,0.3944140625,0.8769140625,0.0,0.6833333333333333,-0.6844270879248527,0.29961208253589205
256,0.15,0.1484375,38,mixture,0.45,0.2,0.0007216378914640664,0.026226631205026774,0.4071223958333334,0.545,0.39875,0.8058723958333334,0.0,0.545,-0.6980994194230343,0.23474068451636315
