N,load,actual_load,P,generator,corr,lambda_interference,randers_alpha,randers_mode,rep,cost_uncorr_int,cost_corr_int,deltaF_int,cost_uncorr_cum,cost_corr_cum,deltaF_cum,randers_uncorr_asym,randers_corr_asym,delta_randers_asym,mean_pair_overlap_uncorr,mean_pair_overlap_corr
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,35,1.0005385349682077,1.0001658222618184,-0.00037271270638927767,1.0032268735126508,1.0009945215254474,-0.002232351987203396,0.0049024320134216925,0.00036688087893102186,-0.004535551134490671,0.09166666666666666,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,36,1.0032836078155714,1.0013172908086763,-0.001966317006895091,1.0195430281594693,1.0078779198070404,-0.011665108352428843,0.023969850156274022,0.001954407762485261,-0.02201544239378876,0.10625,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,37,1.0001187518723182,1.0001238362371385,5.084364820273635e-06,1.0007122998543927,1.0007427875623933,3.0487708000626057e-05,-0.004809471287330507,0.0008515033791127183,0.005660974666443225,0.10833333333333334,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,38,1.000803268492235,1.000498695935468,-0.0003045725567669688,1.0048099787265499,1.002988456270279,-0.0018215224562707633,0.0018234417204177284,0.004533986892770885,0.002710545172353157,0.10208333333333333,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,39,1.0001472895854073,1.0009006203611093,0.0007533307757019436,1.0008834123863894,1.0053916207307103,0.004508208344320863,-0.002614900272630813,0.011465868750920583,0.014080769023551397,0.1375,0.07291666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,40,1.0001082550373743,1.0001969826250414,8.872758766709232e-05,1.0006493545510413,1.0011813144048525,0.0005319598538111592,0.0029454261137099465,-0.0052656868622610155,-0.008211112975970962,0.0875,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,41,1.0001969826250414,1.0131932998423272,0.01299631721728578,1.0011813144048525,1.0767376547108907,0.0755563403060382,-0.005248087592233641,0.06058582017022535,0.065833907762459,0.08125,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,42,1.000354737565638,1.000284062492916,-7.067507272218165e-05,1.0021265418199963,1.0017031666436895,-0.0004233751763067506,0.0003545079079936914,-0.0018886423322335769,-0.0022431502402272684,0.14375,0.1375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,43,1.0020851290180435,1.0005459123927856,-0.001539216625257911,1.0124463614407717,1.0032710186362774,-0.00917534280449428,0.013146315312411623,0.0030451234634039236,-0.0101011918490077,0.10625,0.09375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,44,1.0007981875791412,1.0019693932595812,0.0011712056804400461,1.0047796144280434,1.011758859696245,0.006979245268201595,0.0019275373756132564,0.009546901933572096,0.00761936455795884,0.12083333333333333,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,45,1.000525255466885,1.000441147865188,-8.410760169708098e-05,1.0031474073945754,1.0026439757216383,-0.0005034316729370936,-0.0020652005056869165,0.004125630313126468,0.006190830818813385,0.09375,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,46,1.0000662665958358,1.0001710703909756,0.00010480379513988503,1.0003975337322686,1.0010259838196938,0.0006284500874251808,-0.0009798272520870268,-0.009410306273900878,-0.00843047902181385,0.1,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,47,1.000496564584486,1.0001453214934053,-0.00035124309108081064,1.0029756998413064,1.0008716124613029,-0.002104087380003561,0.0009726632478694298,-0.004133818803445085,-0.005106482051314514,0.10833333333333334,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,48,1.0001394171941629,1.0001792705376547,3.9853343491769166e-05,1.0008362118513119,1.0010751416748966,0.00023892982358475479,0.00023893106246854876,-0.009559262110913158,-0.009798193173381707,0.11666666666666667,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,49,1.0012987794443795,1.0001843545948326,-0.0011144248495469355,1.0077675695818111,1.001105618332899,-0.006661951248912112,0.007720031736339615,-0.00960030721474639,-0.017320338951086006,0.08958333333333333,0.1
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,50,1.000142369348141,1.0003180068285382,0.00017563748039717275,1.0008539123128242,1.001906526933786,0.0010526146209617337,-0.007865090966140442,-0.0015709835003499852,0.006294107465790457,0.08333333333333333,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,51,1.0001267884371083,1.0007141029167286,0.0005873144796202379,1.000760489676302,1.0042770009606927,0.0035165112843906776,-0.007120537255292497,0.00962899240064976,0.016749529655942258,0.11041666666666666,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,52,1.000260448362656,1.0002235501680314,-3.6898194624601643e-05,1.001561674262737,1.0013405523918666,-0.0002211218708703111,0.0024678798016232835,-0.005856620185738529,-0.008324499987361813,0.08333333333333333,0.12708333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,53,1.0017123367564884,1.0009530618880007,-0.0007592748684877026,1.010230485414527,1.0057048238015898,-0.004525661612937215,0.017946791717655227,0.007168082143589783,-0.010778709574065444,0.09583333333333334,0.14375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,54,1.0013377675829165,1.0003178428490092,-0.0010199247339073292,1.0079999745672805,1.0019055446161462,-0.006094429951134295,0.006579268538050703,0.0020860176964276177,-0.004493250841623085,0.06041666666666667,0.15
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,55,1.0003444071821457,1.001660098740964,0.0013156915588183882,1.002064667515823,1.00991966039807,0.007854992882247114,-0.004265450747677498,0.015195347670147737,0.019460798417825234,0.1375,0.09375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,56,1.0039478308460812,1.0001896026267485,-0.0037582282193326932,1.0234585884945784,1.0011370771357548,-0.022321511358823543,0.022068715122739623,-0.0004853682721325257,-0.022554083394872148,0.07291666666666667,0.1
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,57,1.0005275507019349,1.0001843545948326,-0.00034319610710231707,1.003161142729164,1.001105618332899,-0.002055524396264996,0.004987376934803044,-0.003717433589077772,-0.008704810523880816,0.10625,0.1625
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,58,1.000488367038395,1.0001185878601195,-0.00036977917827552,1.002926635140841,1.0007113163644765,-0.0022153187763644944,-0.0002462845019497185,-0.001079860404669742,-0.0008335759027200234,0.0875,0.12291666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,59,1.000076599852407,1.0001135034686177,3.690361621067062e-05,1.000459511141812,1.000680827697644,0.00022131655583201848,-0.003433359424968228,-0.005399947875134899,-0.001966588450166671,0.13541666666666666,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,60,1.0002233861730172,1.0001525378118117,-7.084836120552218e-05,1.001339569519004,1.000914878173189,-0.0004246913458150203,-0.0007353648020132536,-0.007839740526016216,-0.007104375724002963,0.09583333333333334,0.12916666666666668
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,61,1.000855551228611,1.000076599852407,-0.0007789513762039846,1.0051223838671426,1.000459511141812,-0.0046628727253306135,0.004644824303386789,-0.003504501654626885,-0.008149325958013674,0.08333333333333333,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,62,1.000798351479966,1.0008740707905015,7.571931053540482e-05,1.0047805939358663,1.0052330244697016,0.00045243053383536846,0.014564320367873446,0.01228110150910131,-0.002283218858772135,0.06041666666666667,0.07708333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,63,1.0001894386261678,1.0000949698226913,-9.446880347652176e-05,1.0011360940631286,1.0005696837241798,-0.0005664103389488861,-0.00253940449160074,-0.007013155367251087,-0.004473750875650348,0.11041666666666666,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,64,1.0001761544898364,1.0001371210683776,-3.903342145883393e-05,1.0010564619742823,1.0008224446092622,-0.00023401736502015602,-0.002172721767885055,-0.005325019297728869,-0.003152297529843814,0.1125,0.11666666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,65,1.0001474535928991,1.0001681183217133,2.0664728814123734e-05,1.0008843957072004,1.0010082864008587,0.00012389069365825733,-0.0006202576519748136,-0.008706212051054091,-0.008085954399079278,0.06875,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,66,1.0001157996486256,1.0014404727651796,0.0013246731165539316,1.0006945968880143,1.0086119783905423,0.007917381502527965,-0.006762424200564726,0.012712150725058581,0.01947457492562331,0.14166666666666666,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,67,1.000769340615835,1.0000793881731895,-0.0006899524426453585,1.0046072061755895,1.0004762345469138,-0.004130971628675706,0.0043857066126681546,-0.006447346756972507,-0.01083305336964066,0.09583333333333334,0.07916666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,68,1.0001217040872963,1.0001763184925951,5.4614405298858415e-05,1.0007300025076047,1.0010574451251097,0.0003274426175050582,-0.0012062805162673604,-0.00304917957371121,-0.0018428990574438496,0.12083333333333333,0.08125
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,69,1.0006116510409389,1.0002520848911705,-0.00035956614976839774,1.0036643149944342,1.0015115575842366,-0.0021527574101976032,0.00894398445273695,-0.006822834171722949,-0.0157668186244599,0.10833333333333334,0.08125
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,70,1.0013069703557491,1.0005511585282796,-0.0007558118274695325,1.0078163986054498,1.003302409542457,-0.004513989062992829,0.016135834345223227,0.00207206165583602,-0.014063772689387206,0.08958333333333333,0.10625
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,71,1.0001658222618184,1.0007744216753844,0.0006085994135660577,1.0009945215254474,1.0046375756849855,0.0036430541595380284,-0.006984790618592987,0.008648150636067147,0.015632941254660134,0.08541666666666667,0.10208333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,72,1.000131872761073,1.001906690653299,0.0017748178922258884,1.0007909759162668,1.0113862272421332,0.010595251325866473,3.1225022567582525e-18,0.007191272805548554,0.007191272805548551,0.12916666666666668,0.10625
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,73,1.0003150551929056,1.0011256078950512,0.0008105527021455838,1.0018888450689123,1.0067347697876632,0.004845924718750894,0.0020888115005211487,0.010043229333892014,0.007954417833370865,0.08125,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,74,1.0001030065785879,1.00017910653538,7.609995679214165e-05,1.0006178804144914,1.0010741585414489,0.0004562781269574767,-0.006153471282031365,-0.007290148043997555,-0.0011366767619661903,0.125,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,75,1.0001002183236543,1.0001894386261678,8.922030251357072e-05,1.0006011593767676,1.0011360940631286,0.0005349346863610105,-0.006507776910918574,0.0033085850298598357,0.00981636194077841,0.09375,0.09375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,76,1.000533124822278,1.0003052163445616,-0.00022790847771636535,1.0031944991873696,1.0018299032654419,-0.0013645959219277248,0.008080762623225489,0.0020776000864456507,-0.006003162536779838,0.11875,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,77,1.000076599852407,1.002778608750019,0.0027020088976119627,1.000459511141812,1.0165577352023578,0.01609822406054584,-0.003544141323936694,0.011383851847814236,0.01492799317175093,0.09791666666666667,0.11875
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,78,1.0019384517327996,1.000199770610225,-0.0017386811225745813,1.0115749929512505,1.0011980257533901,-0.01037696719786041,0.005375089784657015,-0.005023980952928127,-0.010399070737585142,0.12291666666666666,0.12083333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,mean,79,1.0001710703909756,1.000186650612184,1.5580221208288947e-05,1.0010259838196938,1.0011193816807864,9.33978610926367e-05,-0.003457323518909387,-0.010063539221842308,-0.006606215702932921,0.12708333333333333,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,0,1.0002181383183597,1.0008108078641282,0.0005926695457685316,1.0013081170779938,1.0048550337366577,0.0035469166586639123,0.002645200781239346,0.006994570908561384,0.004349370127322038,0.0875,0.08125
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,1,1.0003680193305204,1.0002735673927357,-9.445193778478966e-05,1.002206088883726,1.001640283608613,-0.0005658052751131848,0.0017076187874471484,-0.0053645717637745465,-0.007072190551221695,0.12916666666666668,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,2,1.0001497496949634,1.0004442630876407,0.00029451339267727583,1.0008981620971196,1.0026626258467204,0.0017644637496008198,-0.0060636460511010026,-0.002117687327190885,0.003945958723910117,0.09375,0.07291666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,3,1.0006093559988014,1.000139253185353,-0.000470102813448392,1.0036505865459466,1.00083522848316,-0.0028153580627865438,0.003391315676784666,0.004566781374980114,0.0011754656981954477,0.075,0.10625
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,4,1.0028073979143075,1.0004439351699446,-0.002363462744362943,1.0167281169860463,1.0026606626919952,-0.014067454294051096,-0.009665794470944228,0.005499378800905357,0.015165173271849585,0.10208333333333333,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,5,1.0001474535928991,1.0008216251245972,0.0006741715316980201,1.0008843957072004,1.0049196743532498,0.004035278646049356,0.0030635213313071853,0.004562558721620345,0.0014990373903131593,0.11875,0.05625
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,6,1.000207970521607,1.0006668943954795,0.0004589238738725854,1.001247175161915,1.0039947217164873,0.002747546554572322,0.0019750410485211835,-0.005020630318792809,-0.006995671367313992,0.07083333333333333,0.09375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,7,1.0001609021157227,1.0002737313795227,0.00011282926379996283,1.0009650247264499,1.0016412661863963,0.0006762414599463806,0.003578775732590932,-0.002972201488129316,-0.006550977220720248,0.09791666666666667,0.11875
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,8,1.000076599852407,1.0002602843736914,0.0001836845212843663,1.000459511141812,1.0015606916068702,0.001101180465058249,0.00596430108955772,-0.003195201755886969,-0.009159502845444688,0.07291666666666667,0.06458333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,9,1.000199770610225,1.0001843545948326,-1.5416015392455407e-05,1.0011980257533901,1.001105618332899,-9.240742049110295e-05,-0.006516461921746246,-0.000993456962576543,0.005523004959169703,0.1,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,10,1.0002552007024463,1.0001261323934239,-0.00012906830902248423,1.00153022879679,1.0007565559002718,-0.000773672896518196,0.006044513733253225,-0.001637389414634043,-0.007681903147887268,0.14166666666666666,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,11,1.0001422053398155,1.0001712343945683,2.9029054752882644e-05,1.0008529289620636,1.0010269670004552,0.0001740380383916662,0.002570835545763916,-0.0038088082134164693,-0.006379643759180385,0.08125,0.14583333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,12,1.0001814025647788,1.0001105512294324,-7.085133534645571e-05,1.0010879223218578,1.0006631241744843,-0.0004247981473735063,0.004219710170323966,0.0020497649599427997,-0.002169945210381166,0.06666666666666667,0.1
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,13,1.0001474535928991,1.0009656802203155,0.0008182266274163741,1.0008843957072004,1.00578017373257,0.004895778025369557,0.006745130641438871,0.008880462357747627,0.002135331716308756,0.10625,0.11666666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,14,1.0012884588006528,1.0008662041158116,-0.00042225468484113904,1.0077060416432575,1.0051860281794434,-0.0025200134638141414,0.00876227860785499,0.008351072908523613,-0.0004112056993313771,0.07916666666666666,0.06875
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,15,1.000496564584486,1.0001135034686177,-0.0003830611158683883,1.0029756998413064,1.000680827697644,-0.0022948721436624187,0.009798074919641301,-0.004506816350671425,-0.014304891270312727,0.11666666666666667,0.1
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,16,1.0001290845866155,1.0004678728793055,0.00033878829268996213,1.0007742577706402,1.0028039628869934,0.002029705116353142,0.0017221852587643984,-0.010524219034250432,-0.01224640429301483,0.08958333333333333,0.11875
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,17,1.0016393010298656,1.0001135034686177,-0.0015257975612479324,1.0097958883881397,1.000680827697644,-0.009115060690495724,-0.004652712893760022,0.0009363307679484236,0.005589043661708446,0.09166666666666666,0.1
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,18,1.0002286340001407,1.0001948506311278,-3.378336901294077e-05,1.001371020972112,1.0011685349501096,-0.00020248602200245713,-0.009595145676000958,0.0009047965486261194,0.010499942224627077,0.08333333333333333,0.14583333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,19,1.001959079523488,1.0005119757893075,-0.0014471037341805548,1.011697574494146,1.0030679349809504,-0.00862963951319573,-0.01938555273537607,-0.008215996968872801,0.011169555766503268,0.10208333333333333,0.07083333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,20,1.0001474535928991,1.001285673846818,0.0011382202539189645,1.0008843957072004,1.0076894382225432,0.006805042515342752,-0.003914791183209798,0.005203193803933906,0.009117984987143703,0.08125,0.10625
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,21,1.0002758632053095,1.0001238362371385,-0.00015202696817095962,1.0016540396098677,1.0007427875623933,-0.0009112520474743313,0.008630376682611794,-0.0025227788817419297,-0.011153155564353723,0.10833333333333334,0.12291666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,22,1.0000662665958358,1.0001105512294324,4.4284633596625156e-05,1.0003975337322686,1.0006631241744843,0.00026559044221574624,0.0018097694157912757,-0.00037890684987398475,-0.0021886762656652603,0.08333333333333333,0.075
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,23,1.0000846367559257,1.0007562280849045,0.0006715913289787601,1.0005077131393827,1.0045288290060956,0.004021115866712943,0.00046189017638216957,-0.0008889114717290324,-0.0013508016481112019,0.0875,0.12916666666666668
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,24,1.0002684837889988,1.0005096805185278,0.00024119672952904736,1.0016098232192319,1.00305419837002,0.001444375150788213,0.00446041591713329,0.0005723630470667101,-0.00388805287006658,0.09791666666666667,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,25,1.0039741357503842,1.000793106640252,-0.003181029110132183,1.0236133994503933,1.0047492492119048,-0.01886415023848853,-0.02977031364313456,0.005302655570783081,0.03507296921391764,0.09583333333333334,0.07291666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,26,1.0002050185612537,1.0002522488814796,4.723032022591056e-05,1.0012294816527887,1.0015125402883123,0.0002830586355235809,-0.001819656876555119,-0.0017351909542670798,8.446592228803927e-05,0.08333333333333333,0.12083333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,27,1.0001341688989076,1.0001659862662713,3.181736736368457e-05,1.000804743591205,1.0009955047371113,0.0001907611459062153,-0.0014663278557291977,0.0002210192675975323,0.00168734712332673,0.12916666666666668,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,28,1.0004913181627253,1.0004831205736473,-8.19758907799617e-06,1.0029442987095205,1.002895232472816,-4.906623670453136e-05,0.003010350731336545,-0.010148313576309222,-0.013158664307645767,0.12083333333333333,0.1375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,29,1.0000500284055034,1.0001843545948326,0.0001343261893291814,1.0003001329016672,1.001105618332899,0.0008054854312318227,-0.0016961766798856998,0.0014073158505158662,0.0031034925304015658,0.09791666666666667,0.07916666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,30,1.0001422053398155,1.0001896026267485,4.7397286933037464e-05,1.0008529289620636,1.0011370771357548,0.00028414817369126766,0.0021068523526777006,0.0012510994462223465,-0.0008557529064553541,0.09375,0.11666666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,31,1.0004390163916046,1.0001577860106765,-0.00028123038092808805,1.002631214909856,1.0009463429708287,-0.0016848719390272215,-0.005347059927142962,0.0009373659373859371,0.006284425864528899,0.10625,0.10833333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,32,1.0000818484497769,1.0009109450039355,0.000829096554158637,1.000490990260452,1.0054532902984763,0.0049623000380243365,0.0024531716541555944,-0.003997851062594731,-0.006451022716750325,0.09375,0.125
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,33,1.0001054667970735,1.0002893100017127,0.00018384320463926684,1.000632634039265,1.0017346066809418,0.0011019726416767739,0.001317666200310778,0.00021004363021770306,-0.001107622570093075,0.14375,0.12083333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,34,1.0020748164731468,1.0001946866314078,-0.00188012984173902,1.01238511785691,1.0011675519083727,-0.0112175659485374,0.01403807708943565,-0.00031571656406301305,-0.014353793653498662,0.10833333333333334,0.10208333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,35,1.0011233140311429,1.0001577860106765,-0.0009655280204663441,1.0067210832103377,1.0009463429708287,-0.005774740239508969,-0.013323070327703345,-0.004918496215304516,0.008404574112398828,0.1125,0.12083333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,36,1.0008165443046955,1.000304724399604,-0.0005118199050915262,1.004889313369368,1.0018269560842386,-0.00306235728512938,0.0034750721457014657,0.004753444305396513,0.001278372159695047,0.14583333333333334,0.1
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,37,1.0009950131314003,1.000312759470281,-0.000682253661119292,1.0059553160471875,1.0018750922915964,-0.004080223755591028,0.0035157356901098194,0.004492718479492517,0.0009769827893826972,0.07291666666666667,0.09375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,38,1.000160738110436,1.0001290845866155,-3.1653523820507345e-05,1.0009640414848469,1.0007742577706402,-0.0001897837142066372,0.004308058337555111,-0.00029399464898797225,-0.004602052986543083,0.09166666666666666,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,39,1.000142369348141,1.00017385844839,3.1489100248860424e-05,1.0008539123128242,1.0010426977613112,0.0001887854484869944,-0.00492040553398081,0.0030055692416321423,0.007925974775612953,0.12083333333333333,0.075
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,40,1.000554109467407,1.0001710703909756,-0.0003830390764314462,1.0033200664955837,1.0010259838196938,-0.00229408267588993,0.008378734303257482,-0.00023520893403155725,-0.00861394323728904,0.12708333333333333,0.09375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,41,1.0001082550373743,1.0004255716074164,0.000317316570042081,1.0006493545510413,1.0025507198920955,0.0019013653410542286,-0.0020412824652537953,-0.0004409755540862996,0.0016003069111674957,0.058333333333333334,0.11875
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,42,1.0007745855801016,1.0010002569132053,0.00022567133310369414,1.004638555331294,1.0059866231922883,0.0013480678609942842,-0.007910171335213819,-0.005525898800224249,0.00238427253498957,0.1125,0.10208333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,43,1.000354737565638,1.0004727915157738,0.0001180539501357547,1.0021265418199963,1.0028334055964607,0.0007068637764644503,-0.0026902527208650393,-0.005818753649495229,-0.0031285009286301894,0.10208333333333333,0.09375
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,44,1.0001976386222542,1.0003180068285382,0.00012036820628402722,1.0011852465119562,1.001906526933786,0.0007212804218297286,0.0013269409335485225,0.007501666120724386,0.006174725187175863,0.13125,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,45,1.0005355839831451,1.000525255466885,-1.0328516260038612e-05,1.003209214919284,1.0031474073945754,-6.180752470852369e-05,0.011602878228924493,-0.008087338060757664,-0.019690216289682157,0.14583333333333334,0.10625
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,46,1.0029068450323362,1.000312759470281,-0.002594085562055204,1.0173164890417783,1.0018750922915964,-0.015441396750181857,0.017461297488454226,-0.0013351071597412936,-0.01879640464819552,0.10625,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,47,1.0001187518723182,1.0002760271917202,0.0001572753194019061,1.0007122998543927,1.0016550221741571,0.0009427223197644441,0.002367268526565725,-0.005773792368666041,-0.008141060895231766,0.09166666666666666,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,48,1.0001133394555581,1.0002838985078224,0.00017055905226426304,1.0006798441767961,1.0017021841266247,0.0010223399498285879,0.0009251295565640541,0.0036010527838538043,0.00267592322728975,0.10208333333333333,0.10208333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,49,1.000818838871716,1.0001135034686177,-0.0007053354030983616,1.0049030248950312,1.000680827697644,-0.004222197197387256,0.008790135580094973,-0.0031199536612646728,-0.011910089241359646,0.1125,0.1125
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,50,1.0000951338387636,1.0001472895854073,5.2155746643745005e-05,1.0005706673533108,1.0008834123863894,0.0003127450330786541,0.005427467054239784,0.0008535299022204987,-0.004573937152019285,0.1375,0.06666666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,51,1.0000477320744798,1.0001659862662713,0.00011825419179145591,1.0002863582814019,1.0009955047371113,0.0007091464557094085,0.0009427804436436183,-0.0013360473272543485,-0.0022788277708979668,0.08541666666666667,0.06666666666666667
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,52,1.000958142014945,1.0012332497411212,0.0002751077261762269,1.005735160166964,1.0073768521874038,0.0016416920204398444,0.01885230209289077,0.01828723911898041,-0.0005650629739103602,0.09166666666666666,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,53,1.000958142014945,1.0027501459228172,0.0017920039078722638,1.005735160166964,1.0163892614984633,0.010654101331499355,0.00622480705468712,0.026965417745383604,0.020740610690696486,0.07916666666666666,0.11875
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,54,1.0002920977295644,1.0004619704836235,0.0001698727540591083,1.0017513087993841,1.0027686304945194,0.0010173216951352426,-0.006210392509572221,-0.0070351548414179605,-0.0008247623318457398,0.06875,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,55,1.002090203405939,1.0001105512294324,-0.00197965217650653,1.012476495812589,1.0006631241744843,-0.011813371638104586,-0.01524513468280898,-0.002365380417955859,0.01287975426485312,0.10416666666666667,0.10833333333333334
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,56,1.0014457142144637,1.0001289205761115,-0.0013167936383522427,1.0086432030758499,1.000773274341612,-0.007869928734237863,-0.009148994810704757,-0.002598017883208926,0.006550976927495832,0.15833333333333333,0.07916666666666666
64,0.1,0.09375,6,latent,0.15,2.0,0.15,pc1,57,1.0001577860106765,1.0007876978705084,0.0006299118598318554,1.0009463429708287,1.0047169239411244,0.0037705809702957005,-0.0004813010604382341,-0.0011570698725053494,-0.0006757688120671153,0.10833333333333334,0.1
