N,nominal_load,actual_load,P,generator,corr,condition,rep,cue_noise,cue_id,target_index,cost_int,cost_cum,initial_overlap,final_overlap,retrieval_error,success,iterations
128,0.05,0.046875,6,latent,0.15,correlated,6,0.1,3,3,1.000379327642194,1.001895202039236,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.1,4,5,1.000056803578412,1.0002839856347565,0.84375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.1,5,5,1.000056803578412,1.0002839856347565,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.1,6,4,1.0000661030255305,1.0003304714459886,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.1,7,3,1.000379327642194,1.001895202039236,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.1,8,5,1.000056803578412,1.0002839856347565,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.1,9,0,1.0000538974834536,1.0002694583757061,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.1,10,1,1.0003781655799961,1.00188940050586,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.1,11,2,1.0000678466622381,1.000339187295104,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,0,3,1.000379327642194,1.001895202039236,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,1,2,1.0000678466622381,1.000339187295104,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,2,5,1.000056803578412,1.0002839856347565,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,3,0,1.0000538974834536,1.0002694583757061,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,4,3,1.000379327642194,1.001895202039236,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,5,3,1.000379327642194,1.001895202039236,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,6,4,1.0000661030255305,1.0003304714459886,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,7,0,1.0000538974834536,1.0002694583757061,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,8,2,1.0000678466622381,1.000339187295104,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,9,3,1.000379327642194,1.001895202039236,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,10,3,1.000379327642194,1.001895202039236,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.15,11,1,1.0003781655799961,1.00188940050586,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,0,0,1.0000538974834536,1.0002694583757061,0.46875,1.0,0.0,1,3
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,1,4,1.0000661030255305,1.0003304714459886,0.5625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,2,3,1.000379327642194,1.001895202039236,0.546875,1.0,0.0,1,3
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,3,4,1.0000661030255305,1.0003304714459886,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,4,0,1.0000538974834536,1.0002694583757061,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,5,4,1.0000661030255305,1.0003304714459886,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,6,2,1.0000678466622381,1.000339187295104,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,7,1,1.0003781655799961,1.00188940050586,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,8,2,1.0000678466622381,1.000339187295104,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,9,1,1.0003781655799961,1.00188940050586,0.515625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,10,5,1.000056803578412,1.0002839856347565,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,6,0.2,11,0,1.0000538974834536,1.0002694583757061,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,0,1,1.0002499309859256,1.0012490310540851,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,1,0,1.0001807769901767,1.0009035584427537,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,2,0,1.0001807769901767,1.0009035584427537,0.96875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,3,5,1.0002460811517562,1.0012298009434342,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,4,5,1.0002460811517562,1.0012298009434342,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,5,4,1.0001738032126082,1.0008687142497092,0.96875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,6,0,1.0001807769901767,1.0009035584427537,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,7,0,1.0001807769901767,1.0009035584427537,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,8,1,1.0002499309859256,1.0012490310540851,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,9,2,1.000011285896386,1.0000564282082882,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,10,5,1.0002460811517562,1.0012298009434342,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.05,11,4,1.0001738032126082,1.0008687142497092,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,0,0,1.0001807769901767,1.0009035584427537,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,1,3,1.0000197865625695,1.000098928898154,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,2,3,1.0000197865625695,1.000098928898154,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,3,3,1.0000197865625695,1.000098928898154,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,4,4,1.0001738032126082,1.0008687142497092,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,5,0,1.0001807769901767,1.0009035584427537,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,6,5,1.0002460811517562,1.0012298009434342,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,7,5,1.0002460811517562,1.0012298009434342,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,8,1,1.0002499309859256,1.0012490310540851,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,9,0,1.0001807769901767,1.0009035584427537,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,10,0,1.0001807769901767,1.0009035584427537,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.1,11,4,1.0001738032126082,1.0008687142497092,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,0,3,1.0000197865625695,1.000098928898154,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,1,0,1.0001807769901767,1.0009035584427537,0.84375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,2,0,1.0001807769901767,1.0009035584427537,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,3,1,1.0002499309859256,1.0012490310540851,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,4,3,1.0000197865625695,1.000098928898154,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,5,2,1.000011285896386,1.0000564282082882,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,6,1,1.0002499309859256,1.0012490310540851,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,7,4,1.0001738032126082,1.0008687142497092,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,8,5,1.0002460811517562,1.0012298009434342,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,9,1,1.0002499309859256,1.0012490310540851,0.578125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,10,3,1.0000197865625695,1.000098928898154,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.15,11,5,1.0002460811517562,1.0012298009434342,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,0,0,1.0001807769901767,1.0009035584427537,0.5625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,1,3,1.0000197865625695,1.000098928898154,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,2,2,1.000011285896386,1.0000564282082882,0.53125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,3,0,1.0001807769901767,1.0009035584427537,0.484375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,4,4,1.0001738032126082,1.0008687142497092,0.578125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,5,0,1.0001807769901767,1.0009035584427537,0.5625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,6,1,1.0002499309859256,1.0012490310540851,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,7,5,1.0002460811517562,1.0012298009434342,0.515625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,8,4,1.0001738032126082,1.0008687142497092,0.578125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,9,5,1.0002460811517562,1.0012298009434342,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,10,3,1.0000197865625695,1.000098928898154,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,6,0.2,11,2,1.000011285896386,1.0000564282082882,0.578125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,0,2,1.0000348986795897,1.0001744812208948,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,1,3,1.00002618017841,1.0001308940389306,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,2,4,1.0000546603341975,1.0002732718016294,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,3,0,1.0000322104831643,1.0001610420423404,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,4,1,1.0000572031658086,1.0002859831163766,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,5,1,1.0000572031658086,1.0002859831163766,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,6,5,1.0000372236004005,1.000186104148616,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,7,3,1.00002618017841,1.0001308940389306,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,8,0,1.0000322104831643,1.0001610420423404,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,9,3,1.00002618017841,1.0001308940389306,0.953125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,10,0,1.0000322104831643,1.0001610420423404,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.05,11,3,1.00002618017841,1.0001308940389306,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,0,1,1.0000572031658086,1.0002859831163766,0.84375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,1,1,1.0000572031658086,1.0002859831163766,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,2,2,1.0000348986795897,1.0001744812208948,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,3,2,1.0000348986795897,1.0001744812208948,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,4,3,1.00002618017841,1.0001308940389306,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,5,2,1.0000348986795897,1.0001744812208948,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,6,2,1.0000348986795897,1.0001744812208948,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,7,3,1.00002618017841,1.0001308940389306,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,8,0,1.0000322104831643,1.0001610420423404,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,9,5,1.0000372236004005,1.000186104148616,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,10,4,1.0000546603341975,1.0002732718016294,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.1,11,1,1.0000572031658086,1.0002859831163766,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,0,1,1.0000572031658086,1.0002859831163766,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,1,4,1.0000546603341975,1.0002732718016294,0.84375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,2,2,1.0000348986795897,1.0001744812208948,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,3,1,1.0000572031658086,1.0002859831163766,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,4,1,1.0000572031658086,1.0002859831163766,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,5,3,1.00002618017841,1.0001308940389306,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,6,0,1.0000322104831643,1.0001610420423404,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,7,3,1.00002618017841,1.0001308940389306,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,8,5,1.0000372236004005,1.000186104148616,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,9,2,1.0000348986795897,1.0001744812208948,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,10,4,1.0000546603341975,1.0002732718016294,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.15,11,3,1.00002618017841,1.0001308940389306,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,0,1,1.0000572031658086,1.0002859831163766,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,1,0,1.0000322104831643,1.0001610420423404,0.546875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,2,2,1.0000348986795897,1.0001744812208948,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,3,2,1.0000348986795897,1.0001744812208948,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,4,4,1.0000546603341975,1.0002732718016294,0.515625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,5,4,1.0000546603341975,1.0002732718016294,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,6,5,1.0000372236004005,1.000186104148616,0.546875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,7,0,1.0000322104831643,1.0001610420423404,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,8,1,1.0000572031658086,1.0002859831163766,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,9,0,1.0000322104831643,1.0001610420423404,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,10,3,1.00002618017841,1.0001308940389306,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,7,0.2,11,5,1.0000372236004005,1.000186104148616,0.484375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,0,1,1.0000339541789662,1.000169759367926,0.953125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,1,2,1.0000639598012455,1.0003197581107437,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,2,5,1.000039548515806,1.0001977269412714,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,3,3,1.000045578739949,1.0002278729302616,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,4,3,1.000045578739949,1.0002278729302616,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,5,3,1.000045578739949,1.0002278729302616,0.96875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,6,4,1.00002618017841,1.0001308940389306,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,7,5,1.000039548515806,1.0001977269412714,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,8,0,1.00002618017841,1.0001308940389306,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,9,5,1.000039548515806,1.0001977269412714,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,10,3,1.000045578739949,1.0002278729302616,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.05,11,2,1.0000639598012455,1.0003197581107437,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,0,4,1.00002618017841,1.0001308940389306,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,1,1,1.0000339541789662,1.000169759367926,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,2,2,1.0000639598012455,1.0003197581107437,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,3,1,1.0000339541789662,1.000169759367926,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,4,1,1.0000339541789662,1.000169759367926,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,5,0,1.00002618017841,1.0001308940389306,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,6,1,1.0000339541789662,1.000169759367926,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,7,3,1.000045578739949,1.0002278729302616,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,8,5,1.000039548515806,1.0001977269412714,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,9,1,1.0000339541789662,1.000169759367926,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,10,1,1.0000339541789662,1.000169759367926,0.84375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.1,11,1,1.0000339541789662,1.000169759367926,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,0,1,1.0000339541789662,1.000169759367926,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,1,4,1.00002618017841,1.0001308940389306,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,2,2,1.0000639598012455,1.0003197581107437,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,3,4,1.00002618017841,1.0001308940389306,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,4,1,1.0000339541789662,1.000169759367926,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,5,3,1.000045578739949,1.0002278729302616,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,6,2,1.0000639598012455,1.0003197581107437,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,7,1,1.0000339541789662,1.000169759367926,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,8,0,1.00002618017841,1.0001308940389306,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,9,1,1.0000339541789662,1.000169759367926,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,10,2,1.0000639598012455,1.0003197581107437,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.15,11,0,1.00002618017841,1.0001308940389306,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,0,1,1.0000339541789662,1.000169759367926,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,1,2,1.0000639598012455,1.0003197581107437,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,2,0,1.00002618017841,1.0001308940389306,0.515625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,3,3,1.000045578739949,1.0002278729302616,0.546875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,4,4,1.00002618017841,1.0001308940389306,0.546875,1.0,0.0,1,3
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,5,2,1.0000639598012455,1.0003197581107437,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,6,4,1.00002618017841,1.0001308940389306,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,7,2,1.0000639598012455,1.0003197581107437,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,8,3,1.000045578739949,1.0002278729302616,0.640625,1.0,0.0,1,3
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,9,1,1.0000339541789662,1.000169759367926,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,10,2,1.0000639598012455,1.0003197581107437,0.53125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,7,0.2,11,5,1.000039548515806,1.0001977269412714,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,0,2,1.000353943538748,1.001768467145789,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,1,4,1.0004015881355723,1.0020063311780396,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,2,5,1.0002547977362173,1.0012733402880574,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,3,5,1.0002547977362173,1.0012733402880574,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,4,2,1.000353943538748,1.001768467145789,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,5,1,1.000042672612371,1.0002133448562214,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,6,3,1.0001685728475216,1.000842580308832,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,7,0,1.0000319925209753,1.0001599523712998,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,8,3,1.0001685728475216,1.000842580308832,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,9,2,1.000353943538748,1.001768467145789,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,10,0,1.0000319925209753,1.0001599523712998,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.05,11,5,1.0002547977362173,1.0012733402880574,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,0,0,1.0000319925209753,1.0001599523712998,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,1,0,1.0000319925209753,1.0001599523712998,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,2,1,1.000042672612371,1.0002133448562214,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,3,2,1.000353943538748,1.001768467145789,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,4,0,1.0000319925209753,1.0001599523712998,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,5,1,1.000042672612371,1.0002133448562214,0.84375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,6,3,1.0001685728475216,1.000842580308832,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,7,0,1.0000319925209753,1.0001599523712998,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,8,1,1.000042672612371,1.0002133448562214,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,9,2,1.000353943538748,1.001768467145789,0.671875,1.0,0.0,1,2
